Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Volatility,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
1.0,77.16666666666667,70.5,81.16666666666667,1.0,0.8333333333333334,1.0,21.8982636438893,1,Kompeten,60200125078,A,UNIFIED
0.8333333333333334,77.66666666666667,70.16666666666667,76.66666666666667,1.0,0.8333333333333334,1.0,23.714739907679547,1,Kompeten,60200125099,A,UNIFIED
1.0,81.5,80.66666666666667,83.16666666666667,1.0,1.0,1.0,7.457699642022148,0,Belum Kompeten,60200125100,A,UNIFIED
1.0,85.66666666666667,85.66666666666667,84.33333333333333,1.0,1.0,1.0,4.910935140135459,1,Kompeten,60200125101,A,UNIFIED
1.0,81.58333333333333,81.58333333333333,84.0,1.0,1.0,1.0,7.0780481371702155,1,Kompeten,60200125114,A,UNIFIED
0.6666666666666666,53.833333333333336,53.833333333333336,20.666666666666668,0.6666666666666666,0.6666666666666666,0.3333333333333333,39.394804445306626,0,Belum Kompeten,60200125116,A,UNIFIED
1.0,83.16666666666667,83.16666666666667,84.0,1.0,1.0,1.0,4.830139430035146,1,Kompeten,60200125117,A,UNIFIED
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Belum Kompeten,60200125118,A,UNIFIED
0.6666666666666666,57.166666666666664,57.166666666666664,36.166666666666664,0.6666666666666666,0.6666666666666666,0.5,40.83741476201015,1,Kompeten,60200125119,A,UNIFIED
0.8333333333333334,84.83333333333333,70.33333333333333,85.58333333333333,1.0,0.8333333333333334,1.0,19.608140316375408,1,Kompeten,60200125120,A,UNIFIED
0.8333333333333334,70.83333333333333,70.83333333333333,49.666666666666664,0.8333333333333334,0.8333333333333334,0.6666666666666666,35.40606595165353,1,Kompeten,60200125121,A,UNIFIED
1.0,82.0,81.16666666666667,83.41666666666667,1.0,1.0,1.0,7.803380479867699,1,Kompeten,60200125122,A,UNIFIED
0.9166666666666666,74.66666666666667,68.0,79.83333333333333,1.0,0.8333333333333334,1.0,21.360659581992728,0,Belum Kompeten,60200125147,A,UNIFIED
1.0,84.83333333333333,84.83333333333333,83.66666666666667,1.0,1.0,1.0,5.024630690931117,1,Kompeten,60200125151,A,UNIFIED
0.6666666666666666,55.5,55.5,28.916666666666668,0.6666666666666666,0.6666666666666666,0.3333333333333333,41.775127353870495,0,Belum Kompeten,60200125152,A,UNIFIED
1.0,83.33333333333333,83.33333333333333,89.5,1.0,1.0,1.0,6.5395284309165165,1,Kompeten,60200125154,A,UNIFIED
0.5,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,31.42696805273544,0,Belum Kompeten,60200125002,B,UNIFIED
0.6666666666666666,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,31.42696805273544,0,Belum Kompeten,60200125008,B,UNIFIED
1.0,89.0,89.0,63.916666666666664,1.0,1.0,1.0,18.32485073120618,1,Kompeten,60200125009,B,UNIFIED
1.0,91.5,91.5,87.83333333333333,1.0,1.0,1.0,7.333754196677439,1,Kompeten,60200125019,B,UNIFIED
1.0,93.33333333333333,93.33333333333333,88.75,1.0,1.0,1.0,8.007182346856007,1,Kompeten,60200125020,B,UNIFIED
1.0,91.83333333333333,91.83333333333333,87.16666666666667,1.0,1.0,1.0,7.420359047583999,1,Kompeten,60200125021,B,UNIFIED
1.0,77.66666666666667,77.66666666666667,57.583333333333336,0.8333333333333334,0.8333333333333334,1.0,32.78527456641261,1,Kompeten,60200125035,B,UNIFIED
1.0,93.66666666666667,93.66666666666667,54.333333333333336,1.0,1.0,1.0,23.577819666943622,0,Belum Kompeten,60200125036,B,UNIFIED
0.8333333333333334,80.0,80.0,50.166666666666664,0.8333333333333334,0.8333333333333334,1.0,34.53254861113275,1,Kompeten,60200125048,B,UNIFIED
0.6666666666666666,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,31.42696805273544,1,Kompeten,60200125054,B,UNIFIED
1.0,90.33333333333333,90.33333333333333,65.0,1.0,1.0,1.0,19.382520444086524,1,Kompeten,60200125055,B,UNIFIED
1.0,89.0,89.0,64.16666666666667,1.0,1.0,1.0,18.222560972461082,1,Kompeten,60200125056,B,UNIFIED
1.0,89.83333333333333,89.83333333333333,34.416666666666664,1.0,1.0,0.6666666666666666,31.268463681282043,1,Kompeten,60200125057,B,UNIFIED
0.8333333333333334,90.33333333333333,90.33333333333333,88.25,1.0,1.0,1.0,8.01353985375092,1,Kompeten,60200125058,B,UNIFIED
0.8333333333333334,93.66666666666667,93.66666666666667,71.58333333333333,1.0,1.0,0.8333333333333334,22.521680226992686,1,Kompeten,60200125072,B,UNIFIED
0.6666666666666666,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,31.42696805273544,1,Kompeten,60200125079,B,UNIFIED
0.5,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,31.42696805273544,0,Belum Kompeten,60200125080,B,UNIFIED
0.6666666666666666,16.666666666666668,16.666666666666668,13.333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,34.99559055116361,0,Belum Kompeten,60200125081,B,UNIFIED
0.6666666666666666,33.333333333333336,33.333333333333336,57.5,0.3333333333333333,0.3333333333333333,1.0,42.03885621777506,1,Kompeten,60200125094,B,UNIFIED
0.8333333333333334,80.0,80.0,86.33333333333333,0.8333333333333334,0.8333333333333334,1.0,30.015993679090652,1,Kompeten,60200125096,B,UNIFIED
0.8333333333333334,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,31.42696805273544,0,Belum Kompeten,60200125102,B,UNIFIED
1.0,78.33333333333333,78.33333333333333,87.83333333333333,0.8333333333333334,0.8333333333333334,1.0,29.50894403020511,1,Kompeten,60200125103,B,UNIFIED
1.0,88.83333333333333,88.83333333333333,88.41666666666667,1.0,1.0,1.0,6.729163083361046,1,Kompeten,60200125104,B,UNIFIED
1.0,74.5,74.5,86.83333333333333,0.8333333333333334,0.8333333333333334,1.0,28.688245538874725,1,Kompeten,60200125113,B,UNIFIED
0.8333333333333334,75.0,75.0,62.416666666666664,0.8333333333333334,0.8333333333333334,1.0,31.065405414709254,1,Kompeten,60200125115,B,UNIFIED
0.8333333333333334,75.66666666666667,75.66666666666667,88.41666666666667,0.8333333333333334,0.8333333333333334,1.0,28.893122018916543,1,Kompeten,60200125123,B,UNIFIED
0.6666666666666666,12.5,12.5,0.0,0.16666666666666666,0.16666666666666666,0.0,23.57022603955159,1,Kompeten,60200125124,B,UNIFIED
0.6666666666666666,47.333333333333336,47.333333333333336,65.25,0.5,0.5,1.0,42.09814554139756,0,Belum Kompeten,60200125125,B,UNIFIED
0.8333333333333334,77.33333333333333,77.33333333333333,55.916666666666664,0.8333333333333334,0.8333333333333334,1.0,32.62332962470982,1,Kompeten,60200125126,B,UNIFIED
0.8333333333333334,43.333333333333336,43.333333333333336,42.666666666666664,0.5,0.5,0.5,43.482932652924475,0,Belum Kompeten,60200125127,B,UNIFIED
1.0,76.66666666666667,76.66666666666667,49.0,0.8333333333333334,0.8333333333333334,1.0,33.11297533901883,1,Kompeten,60200125128,B,UNIFIED
0.8333333333333334,74.66666666666667,74.66666666666667,50.583333333333336,0.8333333333333334,0.8333333333333334,0.8333333333333334,35.22420472864408,1,Kompeten,60200125129,B,UNIFIED
0.8333333333333334,13.333333333333334,13.333333333333334,13.833333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,30.192438346932718,0,Belum Kompeten,60200125153,B,UNIFIED
1.0,76.0,76.0,57.833333333333336,0.8333333333333334,0.8333333333333334,1.0,31.842009676634948,1,Kompeten,60200125155,B,UNIFIED
1.0,83.0,83.0,87.08333333333333,1.0,1.0,1.0,6.749085443301755,1,Kompeten,60200125010,C,UNIFIED
1.0,85.0,70.66666666666667,86.5,1.0,0.8333333333333334,1.0,19.659053768219067,1,Kompeten,60200125011,C,UNIFIED
1.0,83.0,83.0,85.125,1.0,1.0,1.0,5.165490457513853,1,Kompeten,60200125022,C,UNIFIED
1.0,85.16666666666667,85.16666666666667,85.33333333333333,1.0,1.0,1.0,2.9543857334018515,0,Belum Kompeten,60200125023,C,UNIFIED
1.0,85.83333333333333,82.66666666666667,85.58333333333333,1.0,1.0,1.0,5.142791311062097,1,Kompeten,60200125024,C,UNIFIED
0.8333333333333334,82.33333333333333,54.666666666666664,78.08333333333333,1.0,0.6666666666666666,1.0,26.89234654077505,0,Belum Kompeten,60200125038,C,UNIFIED
0.8333333333333334,86.66666666666667,86.66666666666667,85.33333333333333,1.0,1.0,1.0,2.5012342632200952,1,Kompeten,60200125039,C,UNIFIED
1.0,83.66666666666667,68.33333333333333,85.83333333333333,1.0,0.8333333333333334,1.0,20.322553305121534,1,Kompeten,60200125040,C,UNIFIED
0.8333333333333334,80.33333333333333,66.16666666666667,85.0,1.0,0.8333333333333334,1.0,20.201072578784853,0,Belum Kompeten,60200125046,C,UNIFIED
0.6666666666666666,77.0,57.0,71.41666666666667,1.0,0.6666666666666666,1.0,28.00271426438586,0,Belum Kompeten,60200125059,C,UNIFIED
1.0,77.25,80.83333333333333,82.16666666666667,1.0,1.0,1.0,7.62716271696829,1,Kompeten,60200125060,C,UNIFIED
0.3333333333333333,27.666666666666668,27.666666666666668,14.166666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,37.384265852539265,0,Belum Kompeten,60200125061,C,UNIFIED
0.9166666666666666,86.33333333333333,68.83333333333333,86.58333333333333,1.0,0.8333333333333334,1.0,20.209493093868314,1,Kompeten,60200125062,C,UNIFIED
0.5,70.66666666666667,56.833333333333336,13.75,0.8333333333333334,0.6666666666666666,0.16666666666666666,42.12028081050215,0,Belum Kompeten,60200125063,C,UNIFIED
0.3333333333333333,68.5,28.0,50.0,1.0,0.3333333333333333,1.0,30.543684562715523,0,Belum Kompeten,60200125073,C,UNIFIED
1.0,87.33333333333333,87.33333333333333,86.125,1.0,1.0,1.0,2.4206942810832466,1,Kompeten,60200125083,C,UNIFIED
0.5,66.91666666666667,39.333333333333336,85.0,1.0,0.5,1.0,31.755686279957974,0,Belum Kompeten,60200125084,C,UNIFIED
0.8333333333333334,86.5,86.5,85.75,1.0,1.0,1.0,2.2623119934163713,0,Belum Kompeten,60200125085,C,UNIFIED
1.0,81.66666666666667,82.66666666666667,81.45,1.0,1.0,1.0,5.114772239477374,0,Belum Kompeten,60200125086,C,UNIFIED
1.0,85.83333333333333,85.83333333333333,85.91666666666667,1.0,1.0,1.0,1.8469611344310324,1,Kompeten,60200125087,C,UNIFIED
1.0,85.5,85.5,86.41666666666667,1.0,1.0,1.0,2.000964273716889,1,Kompeten,60200125105,C,UNIFIED
0.0,76.5,14.166666666666666,69.75,1.0,0.16666666666666666,1.0,35.769506031372515,0,Belum Kompeten,60200125106,C,UNIFIED
1.0,86.16666666666667,86.16666666666667,85.5,1.0,1.0,1.0,1.9992282461607311,0,Belum Kompeten,60200125107,C,UNIFIED
0.3333333333333333,28.5,28.5,6.833333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,35.56965866133594,0,Belum Kompeten,60200125130,C,UNIFIED
0.5,67.16666666666667,67.16666666666667,69.08333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,30.633650201883516,0,Belum Kompeten,60200125131,C,UNIFIED
0.6666666666666666,84.5,70.83333333333333,82.66666666666667,1.0,0.8333333333333334,1.0,19.81441674920337,1,Kompeten,60200125132,C,UNIFIED
0.6666666666666666,82.0,82.0,84.83333333333333,1.0,1.0,1.0,4.04107002087074,1,Kompeten,60200125133,C,UNIFIED
0.16666666666666666,76.75,28.75,80.5,1.0,0.3333333333333333,1.0,34.578413304642346,1,Kompeten,60200125134,C,UNIFIED
0.3333333333333333,55.0,28.333333333333332,47.166666666666664,1.0,0.3333333333333333,0.8333333333333334,31.735451609972227,0,Belum Kompeten,60200125135,C,UNIFIED
0.16666666666666666,13.333333333333334,13.333333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,25.141574442188357,0,Belum Kompeten,60200125136,C,UNIFIED
1.0,85.0,84.83333333333333,82.08333333333333,1.0,1.0,1.0,4.733075762423364,0,Belum Kompeten,60200125137,C,UNIFIED
1.0,78.16666666666667,71.5,75.0,1.0,0.8333333333333334,1.0,22.460184249983566,1,Kompeten,60200125156,C,UNIFIED
0.6666666666666666,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,31.42696805273544,0,Belum Kompeten,60200123102,D,UNIFIED
1.0,93.66666666666667,93.66666666666667,57.333333333333336,1.0,1.0,0.8333333333333334,26.47949357988014,1,Kompeten,60200125004,D,UNIFIED
0.6666666666666666,30.0,30.0,0.0,0.3333333333333333,0.3333333333333333,0.0,37.712361663282536,0,Belum Kompeten,60200125012,D,UNIFIED
1.0,77.0,77.0,50.583333333333336,0.8333333333333334,0.8333333333333334,1.0,32.980692537406085,1,Kompeten,60200125013,D,UNIFIED
0.6666666666666666,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,31.42696805273544,0,Belum Kompeten,60200125025,D,UNIFIED
1.0,94.66666666666667,94.66666666666667,62.75,1.0,1.0,1.0,20.734748224915037,1,Kompeten,60200125026,D,UNIFIED
1.0,77.83333333333333,77.83333333333333,64.66666666666667,0.8333333333333334,0.8333333333333334,1.0,32.444777395551874,1,Kompeten,60200125027,D,UNIFIED
1.0,93.66666666666667,93.66666666666667,57.75,1.0,1.0,0.8333333333333334,26.530977119465092,1,Kompeten,60200125030,D,UNIFIED
1.0,91.83333333333333,91.83333333333333,56.416666666666664,1.0,1.0,1.0,21.031373536683386,1,Kompeten,60200125041,D,UNIFIED
0.6666666666666666,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,31.42696805273544,0,Belum Kompeten,60200125043,D,UNIFIED
0.6666666666666666,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,31.42696805273544,0,Belum Kompeten,60200125052,D,UNIFIED
1.0,94.16666666666667,94.16666666666667,64.08333333333333,1.0,1.0,1.0,20.692729235407217,1,Kompeten,60200125064,D,UNIFIED
0.6666666666666666,16.666666666666668,16.666666666666668,7.583333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,32.25066991360866,0,Belum Kompeten,60200125065,D,UNIFIED
1.0,93.83333333333333,93.83333333333333,64.25,1.0,1.0,1.0,20.70525444732315,1,Kompeten,60200125066,D,UNIFIED
1.0,90.83333333333333,90.83333333333333,87.0,1.0,1.0,1.0,7.747560348782363,1,Kompeten,60200125067,D,UNIFIED
0.8333333333333334,93.33333333333333,93.33333333333333,50.0,1.0,1.0,1.0,24.15146392822893,0,Belum Kompeten,60200125068,D,UNIFIED
1.0,77.0,77.0,55.833333333333336,0.8333333333333334,0.8333333333333334,1.0,32.92748298613893,1,Kompeten,60200125071,D,UNIFIED
1.0,94.66666666666667,94.66666666666667,41.833333333333336,1.0,1.0,0.8333333333333334,29.762900512443007,1,Kompeten,60200125076,D,UNIFIED
1.0,94.5,94.5,64.0,1.0,1.0,1.0,20.23541999124857,1,Kompeten,60200125082,D,UNIFIED
1.0,77.66666666666667,77.66666666666667,58.0,0.8333333333333334,0.8333333333333334,1.0,32.961069442077154,1,Kompeten,60200125089,D,UNIFIED
1.0,94.5,94.5,64.0,1.0,1.0,1.0,20.56493779875511,1,Kompeten,60200125090,D,UNIFIED
0.6666666666666666,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,31.42696805273544,0,Belum Kompeten,60200125092,D,UNIFIED
1.0,91.0,91.0,64.58333333333333,1.0,1.0,1.0,20.05557479223454,1,Kompeten,60200125093,D,UNIFIED
0.6666666666666666,33.333333333333336,33.333333333333336,7.583333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,41.52918986822535,0,Belum Kompeten,60200125097,D,UNIFIED
1.0,94.16666666666667,94.16666666666667,65.5,1.0,1.0,1.0,20.031610821368446,1,Kompeten,60200125108,D,UNIFIED
1.0,76.66666666666667,76.66666666666667,64.91666666666667,0.8333333333333334,0.8333333333333334,1.0,32.33644744453746,0,Belum Kompeten,60200125109,D,UNIFIED
0.8333333333333334,94.5,94.5,64.08333333333333,1.0,1.0,1.0,20.17892571991573,1,Kompeten,60200125110,D,UNIFIED
1.0,89.5,89.5,7.083333333333333,1.0,1.0,0.16666666666666666,40.38305207709948,1,Kompeten,60200125138,D,UNIFIED
1.0,91.33333333333333,91.33333333333333,55.916666666666664,1.0,1.0,1.0,21.775669540811307,1,Kompeten,60200125139,D,UNIFIED
1.0,94.16666666666667,94.16666666666667,64.66666666666667,1.0,1.0,1.0,20.227181931472533,1,Kompeten,60200125140,D,UNIFIED
1.0,92.0,92.0,58.333333333333336,1.0,1.0,1.0,21.26239652938585,1,Kompeten,60200125141,D,UNIFIED
0.6666666666666666,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,31.42696805273544,0,Belum Kompeten,60200125142,D,UNIFIED
0.8333333333333334,90.66666666666667,90.66666666666667,50.5,1.0,1.0,0.8333333333333334,26.738041055884644,1,Kompeten,60200125143,D,UNIFIED
1.0,94.83333333333333,94.83333333333333,58.5,1.0,1.0,1.0,21.899532099404304,1,Kompeten,60200125144,D,UNIFIED
1.0,89.83333333333333,89.83333333333333,44.166666666666664,1.0,1.0,0.5,34.39014537284529,0,Belum Kompeten,60200125005,E,UNIFIED
0.8333333333333334,66.66666666666667,66.66666666666667,73.75,0.6666666666666666,0.6666666666666666,1.0,41.02115721802802,1,Kompeten,60200125014,E,UNIFIED
1.0,91.16666666666667,91.16666666666667,44.166666666666664,1.0,1.0,0.5,34.562744875564114,1,Kompeten,60200125015,E,UNIFIED
1.0,93.33333333333333,93.33333333333333,83.16666666666667,1.0,1.0,1.0,9.851521158471035,1,Kompeten,60200125028,E,UNIFIED
1.0,91.16666666666667,91.16666666666667,58.833333333333336,1.0,1.0,0.6666666666666666,29.371450402821992,1,Kompeten,60200125029,E,UNIFIED
0.8333333333333334,30.0,30.0,30.0,0.3333333333333333,0.3333333333333333,0.5,40.0,0,Belum Kompeten,60200125037,E,UNIFIED
1.0,80.0,80.0,86.0,0.8333333333333334,0.8333333333333334,1.0,31.416556144810016,1,Kompeten,60200125042,E,UNIFIED
0.6666666666666666,16.666666666666668,16.666666666666668,16.666666666666668,0.16666666666666666,0.16666666666666666,0.3333333333333333,33.33333333333333,0,Belum Kompeten,60200125044,E,UNIFIED
1.0,91.66666666666667,91.66666666666667,29.5,1.0,1.0,0.3333333333333333,38.563759933996494,1,Kompeten,60200125045,E,UNIFIED
1.0,90.83333333333333,90.83333333333333,76.66666666666667,1.0,1.0,1.0,14.865653511399612,1,Kompeten,60200125069,E,UNIFIED
1.0,93.16666666666667,93.16666666666667,44.0,1.0,1.0,0.5,35.28228317686994,1,Kompeten,60200125070,E,UNIFIED
1.0,91.16666666666667,91.16666666666667,93.41666666666667,1.0,1.0,1.0,7.59614302714798,1,Kompeten,60200125091,E,UNIFIED
1.0,83.16666666666667,83.16666666666667,64.91666666666667,1.0,1.0,0.8333333333333334,21.27743327252295,0,Belum Kompeten,60200125095,E,UNIFIED
1.0,92.5,92.5,90.33333333333333,1.0,1.0,1.0,9.516392614592029,1,Kompeten,60200125098,E,UNIFIED
1.0,88.33333333333333,88.33333333333333,75.0,1.0,1.0,1.0,16.03429965517979,1,Kompeten,60200125111,E,UNIFIED
1.0,91.66666666666667,91.66666666666667,92.91666666666667,1.0,1.0,1.0,10.416666666666666,1,Kompeten,60200125112,E,UNIFIED
1.0,91.66666666666667,91.66666666666667,92.91666666666667,1.0,1.0,1.0,10.416666666666666,1,Kompeten,60200125145,E,UNIFIED
1.0,54.5,54.5,34.5,0.6666666666666666,0.6666666666666666,0.5,39.62883349840674,1,Kompeten,60200125146,E,UNIFIED
1.0,90.83333333333333,90.83333333333333,14.833333333333334,1.0,1.0,0.16666666666666666,41.329636931491294,1,Kompeten,60200125148,E,UNIFIED
1.0,89.0,89.0,86.66666666666667,1.0,1.0,1.0,7.1941763141798365,1,Kompeten,60200125149,E,UNIFIED
1.0,89.33333333333333,89.33333333333333,80.25,1.0,1.0,1.0,14.408850375231275,1,Kompeten,60200125150,E,UNIFIED
