Laporan_Improvement,Respons_Improvement,TP_Improvement,Laporan_EarlyMean,Laporan_LateMean,Respons_EarlyMean,Respons_LateMean,TP_EarlyMean,TP_LateMean,Overall_Consistency,Overall_Recent_Mean,Overall_Trend,Performance_Mean,Laporan_Mean,Respons_Mean,TP_Mean,Laporan_Std,Respons_Std,TP_Std,Laporan_Completion_Rate,Attendance_PreFinal_Rate,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
21.416666666666664,41.75,41.75,33.25,54.666666666666664,43.25,85.0,43.25,85.0,0.02421155373955889,80.0,0.1666666666666714,51.73684210526316,42.42857142857143,57.166666666666664,57.166666666666664,38.25425146440642,40.47392850822476,40.47392850822476,0.5,0.75,1,Kompeten,60200125119,A,UNIFIED
-4.041666666666671,-42.5,1.0,84.375,80.33333333333333,84.5,42.0,84.5,85.5,0.04905188552439574,65.0,-20.91666666666667,79.44736842105263,82.64285714285714,70.33333333333333,84.83333333333333,7.529533687488251,31.531289574361246,2.4094720491334933,0.875,0.875,1,Kompeten,60200125120,A,UNIFIED
2.3333333333333357,21.25,21.25,53.0,55.333333333333336,63.75,85.0,63.75,85.0,0.028049239908544108,80.0,1.9166666666666714,64.63157894736842,54.0,70.83333333333333,70.83333333333333,36.86946084304926,31.682890580809627,31.682890580809627,0.625,0.875,1,Kompeten,60200125121,A,UNIFIED
6.541666666666671,-9.25,-6.75,80.125,86.66666666666667,84.25,75.0,84.25,77.5,0.11612994877834819,80.0,-3.25,82.07894736842105,82.92857142857143,81.16666666666667,82.0,7.326217945690335,7.4479676571681095,7.979139469057215,0.875,1.0,1,Kompeten,60200125122,A,UNIFIED
16.41666666666667,22.5,12.5,74.25,90.66666666666667,60.5,83.0,70.5,83.0,0.04527056450927327,90.0,12.5,75.0,81.28571428571429,68.0,74.66666666666667,10.91479056424009,30.48496897379647,15.648926125740667,0.875,0.9375,0,Belum Kompeten,60200125147,A,UNIFIED
6.166666666666671,0.25,0.25,80.5,86.66666666666667,84.75,85.0,84.75,85.0,0.1669366786478504,80.0,-3.8333333333333286,84.21052631578948,83.14285714285714,84.83333333333333,84.83333333333333,7.278708115918284,2.733536577809454,2.733536577809454,0.875,1.0,1,Kompeten,60200125151,A,UNIFIED
28.458333333333336,-21.75,-21.75,21.875,50.333333333333336,62.75,41.0,62.75,41.0,0.023885098659389276,65.0,-5.583333333333329,47.60526315789474,34.07142857142857,55.5,55.5,39.912787577979294,39.318146785761236,39.318146785761236,0.375,0.75,0,Belum Kompeten,60200125152,A,UNIFIED
2.2083333333333286,-8.0,-8.0,88.625,90.83333333333333,86.0,78.0,86.0,78.0,0.13426690447214656,90.0,2.9166666666666714,85.63157894736842,89.57142857142857,83.33333333333333,83.33333333333333,1.2657175104763823,7.110243002567181,7.110243002567181,0.875,1.0,1,Kompeten,60200125154,A,UNIFIED
-32.375,6.25,6.25,74.625,42.25,87.0,93.25,87.0,93.25,0.047076704502813566,76.33333333333333,-12.0,79.5625,58.4375,90.125,90.125,20.85880734246328,7.896795236043543,7.896795236043543,1.0,1.0,1,Kompeten,60200125009,B,UNIFIED
-23.625,2.5,2.5,88.375,64.75,90.75,93.25,90.75,93.25,0.062417487298027104,76.58333333333333,-12.583333333333343,86.85416666666667,76.5625,92.0,92.0,19.5583062597455,8.231038816577165,8.231038816577165,1.0,1.0,1,Kompeten,60200125019,B,UNIFIED
-13.25,6.75,6.75,89.0,75.75,90.0,96.75,90.0,96.75,0.07472326065566057,83.41666666666667,-6.25,89.70833333333333,82.375,93.375,93.375,14.995311767349154,8.788308995478026,8.788308995478026,1.0,1.0,1,Kompeten,60200125020,B,UNIFIED
-12.625,2.0,2.0,87.625,75.0,91.25,93.25,91.25,93.25,0.07747366208470975,83.58333333333333,-6.583333333333343,88.60416666666667,81.3125,92.25,92.25,14.773154495570674,7.980444849756184,7.980444849756184,1.0,1.0,1,Kompeten,60200125021,B,UNIFIED
-33.875,21.75,21.75,65.25,31.375,70.75,92.5,70.75,92.5,0.02870581356510269,69.16666666666667,-13.666666666666657,70.52083333333333,48.3125,81.625,81.625,26.141367480489617,31.71331542112871,31.71331542112871,0.875,1.0,1,Kompeten,60200125035,B,UNIFIED
-23.0,3.0,3.0,62.75,39.75,90.5,93.5,90.5,93.5,0.04113943892790691,72.0,-16.33333333333333,78.41666666666667,51.25,92.0,92.0,19.62619423117992,8.2915619758885,8.2915619758885,1.0,1.0,0,Belum Kompeten,60200125036,B,UNIFIED
-22.0,-20.0,-20.0,54.0,32.0,70.0,50.0,70.0,50.0,0.02367831185551881,7.166666666666667,-48.25,54.333333333333336,43.0,60.0,60.0,22.533308678487497,46.9041575982343,46.9041575982343,0.875,0.75,1,Kompeten,60200125048,B,UNIFIED
-24.25,-1.5,-1.5,76.375,52.125,90.0,88.5,90.0,88.5,0.05026993486274738,78.0,-10.833333333333329,80.91666666666667,64.25,89.25,89.25,22.5,8.59869176095992,8.59869176095992,1.0,1.0,1,Kompeten,60200125055,B,UNIFIED
-21.0,6.75,6.75,74.625,53.625,86.75,93.5,86.75,93.5,0.0512422411118372,83.66666666666667,-4.25,81.45833333333333,64.125,90.125,90.125,21.119821850574404,8.115378919064716,8.115378919064716,1.0,1.0,1,Kompeten,60200125056,B,UNIFIED
11.375,5.5,5.5,30.75,42.125,88.0,93.5,88.0,93.5,0.03243641959085409,76.5,8.166666666666671,72.64583333333333,36.4375,90.75,90.75,24.30976848408886,7.479137650825796,7.479137650825796,0.75,1.0,1,Kompeten,60200125057,B,UNIFIED
-22.5,2.25,2.25,88.125,65.625,90.0,92.25,90.0,92.25,0.06182175579433238,76.58333333333333,-12.666666666666671,86.375,76.875,91.125,91.125,19.743274171220943,9.102712507818755,9.102712507818755,1.0,0.875,1,Kompeten,60200125058,B,UNIFIED
-9.375,-40.5,-40.5,63.625,54.25,90.5,50.0,90.5,50.0,0.02423611794996955,7.0,-81.58333333333333,66.47916666666667,58.9375,70.25,70.25,36.947122266152206,41.30602256330183,41.30602256330183,0.75,0.875,1,Kompeten,60200125072,B,UNIFIED
-23.375,25.0,25.0,65.375,42.0,25.0,50.0,25.0,50.0,0.023331707661559477,47.416666666666664,-8.166666666666671,42.895833333333336,53.6875,37.5,37.5,19.865072206010225,48.41229182759271,48.41229182759271,1.0,0.625,1,Kompeten,60200125094,B,UNIFIED
-20.0,-20.0,-20.0,85.375,65.375,70.0,50.0,70.0,50.0,0.023076540888057974,14.166666666666666,-73.33333333333333,65.125,75.375,60.0,60.0,28.616811055741344,46.9041575982343,46.9041575982343,0.875,0.875,1,Kompeten,60200125096,B,UNIFIED
-11.75,19.0,19.0,87.625,75.875,70.75,89.75,70.75,89.75,0.03589078737456129,78.5,-11.333333333333329,80.75,81.75,80.25,80.25,15.17810923666054,31.08757790500894,31.08757790500894,1.0,1.0,1,Kompeten,60200125103,B,UNIFIED
-12.375,10.25,10.25,88.375,76.0,86.5,96.75,86.5,96.75,0.07628176302967787,87.83333333333333,-1.3333333333333428,88.47916666666667,82.1875,91.625,91.625,15.298973617533955,8.557708513381371,8.557708513381371,1.0,1.0,1,Kompeten,60200125104,B,UNIFIED
-20.125,-21.75,-21.75,86.0,65.875,90.0,68.25,90.0,68.25,0.03491906310831062,76.41666666666667,-11.916666666666657,78.0625,75.9375,79.125,79.125,19.105688779784938,30.98159736036862,30.98159736036862,1.0,1.0,1,Kompeten,60200125113,B,UNIFIED
-29.5,-25.5,-25.5,72.375,42.875,90.75,65.25,90.75,65.25,0.03353393843390248,72.41666666666667,-15.083333333333329,71.20833333333333,57.625,78.0,78.0,19.598708503368275,30.257230540814536,30.257230540814536,1.0,0.875,1,Kompeten,60200125115,B,UNIFIED
-33.5,-70.0,-70.0,88.5,55.0,91.75,21.75,91.75,21.75,0.023803333049073592,7.25,-82.0,61.75,71.75,56.75,56.75,30.859560917161474,44.40368790990226,44.40368790990226,0.875,0.875,1,Kompeten,60200125123,B,UNIFIED
10.75,28.0,28.0,0.0,10.75,18.75,46.75,18.75,46.75,0.02557437999832799,69.5,44.5,23.625,5.375,32.75,32.75,14.220913296972174,42.73976485662971,42.73976485662971,0.125,0.625,1,Kompeten,60200125124,B,UNIFIED
-30.25,-66.0,-66.0,62.5,32.25,91.0,25.0,91.0,25.0,0.024339911176147033,7.25,-80.33333333333333,54.458333333333336,47.375,58.0,58.0,24.680141308347487,45.47526800360829,45.47526800360829,0.875,0.875,1,Kompeten,60200125126,B,UNIFIED
-54.125,-20.0,-20.0,64.0,9.875,65.0,45.0,65.0,45.0,0.02275303323557427,66.58333333333333,-21.41666666666667,48.979166666666664,36.9375,55.0,55.0,39.580959358636065,43.30127018922193,43.30127018922193,0.5,0.875,0,Belum Kompeten,60200125127,B,UNIFIED
-10.5,-18.5,-18.5,52.75,42.25,90.0,71.5,90.0,71.5,0.030890591657866274,76.33333333333333,-4.75,69.66666666666667,47.5,80.75,80.75,14.413535305399574,31.684972778905777,31.684972778905777,1.0,1.0,1,Kompeten,60200125128,B,UNIFIED
-24.125,-69.5,-69.5,55.25,31.125,90.75,21.25,90.75,21.25,0.02396516166848887,7.0,-69.0,51.729166666666664,43.1875,56.0,56.0,31.783385498558836,43.91184350491334,43.91184350491334,0.75,0.875,1,Kompeten,60200125129,B,UNIFIED
-33.0,-45.5,-45.5,65.25,32.25,92.25,46.75,92.25,46.75,0.025821963425650258,40.5,-42.41666666666667,62.583333333333336,48.75,69.5,69.5,26.03603272390016,40.65095324835569,40.65095324835569,0.875,1.0,1,Kompeten,60200125155,B,UNIFIED
3.2083333333333286,-11.25,-11.25,86.125,89.33333333333333,86.75,75.5,86.75,75.5,0.13006160626474336,90.0,2.1666666666666714,84.65789473684211,87.5,83.0,83.0,2.632217967526897,7.702813338860896,7.702813338860896,0.875,1.0,1,Kompeten,60200125010,C,UNIFIED
0.4583333333333286,-41.5,1.5,85.375,85.83333333333333,84.5,43.0,84.5,86.0,0.049663782567391464,80.0,-5.166666666666671,80.6842105263158,85.57142857142857,70.66666666666667,85.0,2.9450754468697573,31.63155948661962,1.4142135623730951,0.875,1.0,1,Kompeten,60200125011,C,UNIFIED
0.7708333333333286,-7.5,-7.5,84.0625,84.83333333333333,85.5,78.0,85.5,78.0,0.16405671206368955,80.0,-5.916666666666671,83.51315789473684,84.39285714285714,83.0,83.0,2.7446608652629787,6.0,6.0,0.875,1.0,1,Kompeten,60200125022,C,UNIFIED
2.2083333333333286,-1.75,-1.75,83.625,85.83333333333333,85.75,84.0,85.75,84.0,0.2437221913151716,80.0,-7.083333333333329,84.94736842105263,84.57142857142857,85.16666666666667,85.16666666666667,4.06578556307363,2.3392781412696997,2.3392781412696997,0.875,1.0,0,Belum Kompeten,60200125023,C,UNIFIED
0.6666666666666714,-10.0,-0.5,84.5,85.16666666666667,86.0,76.0,86.0,85.5,0.16355347757683858,80.0,-5.666666666666671,84.44736842105263,84.78571428571429,82.66666666666667,85.83333333333333,3.010186786529354,7.824463062870335,2.4094720491334933,0.875,1.0,1,Kompeten,60200125024,C,UNIFIED
6.041666666666671,-82.0,1.0,73.625,79.66666666666667,82.0,0.0,82.0,83.0,0.03674074553167676,65.0,-14.0,71.34210526315789,76.21428571428571,54.666666666666664,82.33333333333333,12.783519364671795,39.071160151133924,5.734883511361751,0.875,0.75,0,Belum Kompeten,60200125038,C,UNIFIED
1.0416666666666714,-2.5,-2.5,84.125,85.16666666666667,87.5,85.0,87.5,85.0,0.26294374457644054,80.0,-8.25,85.89473684210526,84.57142857142857,86.66666666666667,86.66666666666667,2.90846758164319,2.4267032964268394,2.4267032964268394,0.875,0.875,1,Kompeten,60200125039,C,UNIFIED
1.1666666666666714,11.5,-11.5,84.5,85.66666666666667,64.5,76.0,87.5,76.0,0.04812046684190631,80.0,9.0,79.3157894736842,85.0,68.33333333333333,83.66666666666667,2.939873661036668,31.425396665047135,8.013876853447538,0.875,1.0,1,Kompeten,60200125040,C,UNIFIED
-4.041666666666671,-49.75,-7.25,83.875,79.83333333333333,82.75,33.0,82.75,75.5,0.047963737071181914,65.0,-14.916666666666671,76.52631578947368,82.14285714285714,66.16666666666667,80.33333333333333,7.249208260780156,30.813507139276147,8.844332774281067,0.875,0.875,0,Belum Kompeten,60200125046,C,UNIFIED
-3.4583333333333286,42.0,12.0,74.125,70.66666666666667,43.0,85.0,73.0,85.0,0.035239652746001736,80.0,-4.5,69.07894736842105,72.64285714285714,57.0,77.0,14.361939497242318,40.34848200366403,16.772994167212165,0.875,0.75,0,Belum Kompeten,60200125059,C,UNIFIED
5.208333333333329,-5.75,-4.125,79.625,84.83333333333333,82.75,77.0,78.625,74.5,0.11871185708809552,80.0,3.6666666666666714,80.07894736842105,81.85714285714286,80.83333333333333,77.25,6.937034595530848,5.550275268448904,8.678277478854891,0.875,1.0,1,Kompeten,60200125060,C,UNIFIED
-1.4166666666666714,10.0,-1.25,86.25,84.83333333333333,65.5,75.5,86.75,85.5,0.048377169911267975,80.0,-7.833333333333329,80.55263157894737,85.64285714285714,68.83333333333333,86.33333333333333,3.377597262153397,31.745953372919132,1.795054935711501,0.875,0.9375,1,Kompeten,60200125062,C,UNIFIED
1.0208333333333286,-2.75,-2.75,84.8125,85.83333333333333,88.25,85.5,88.25,85.5,0.26185389750241966,80.0,-6.666666666666671,86.5657894736842,85.25,87.33333333333333,87.33333333333333,3.3193157642588242,2.1343747458109497,2.1343747458109497,0.875,1.0,1,Kompeten,60200125083,C,UNIFIED
-4.041666666666671,-59.0,-40.375,83.875,79.83333333333333,59.0,0.0,80.375,40.0,0.031338162458170546,65.0,-15.083333333333329,63.81578947368421,82.14285714285714,39.333333333333336,66.91666666666667,7.505780085632509,39.60920207336786,19.749296752599122,0.875,0.625,0,Belum Kompeten,60200125084,C,UNIFIED
3.4583333333333286,0.0,0.0,84.875,88.33333333333333,86.5,86.5,86.5,86.5,0.29799025817883257,90.0,2.8333333333333286,86.44736842105263,86.35714285714286,86.5,86.5,2.2154374884672605,2.4324199198877374,2.4324199198877374,0.875,0.875,0,Belum Kompeten,60200125085,C,UNIFIED
5.408333333333331,5.0,2.0,78.925,84.33333333333333,81.0,86.0,81.0,83.0,0.1667519935140918,80.0,-0.5,81.82631578947368,81.24285714285715,82.66666666666667,81.66666666666667,6.40286925478551,4.2295258468165065,3.496029493900505,0.875,0.875,0,Belum Kompeten,60200125086,C,UNIFIED
0.1666666666666714,0.25,0.25,85.0,85.16666666666667,85.75,86.0,85.75,86.0,0.3102078276843744,80.0,-5.916666666666671,85.55263157894737,85.07142857142857,85.83333333333333,85.83333333333333,3.3319725113401715,1.0671873729054748,1.0671873729054748,0.875,1.0,1,Kompeten,60200125087,C,UNIFIED
0.0,0.75,0.75,85.5,85.5,85.25,86.0,85.25,86.0,0.2994379004915969,80.0,-6.25,85.5,85.5,85.5,85.5,3.3166247903554,1.5,1.5,0.875,1.0,1,Kompeten,60200125105,C,UNIFIED
0.7916666666666714,-1.0,-1.0,84.375,85.16666666666667,86.5,85.5,86.5,85.5,0.2980163654219302,80.0,-5.0,85.63157894736842,84.71428571428571,86.16666666666667,86.16666666666667,2.8891069165938124,1.771690968789108,1.771690968789108,0.875,1.0,0,Belum Kompeten,60200125107,C,UNIFIED
-32.666666666666664,-40.75,-40.75,82.5,49.833333333333336,80.75,40.0,80.75,40.0,0.032443109291901175,65.0,-14.833333333333329,67.65789473684211,68.5,67.16666666666667,67.16666666666667,28.758849569679043,30.41609588505548,30.41609588505548,0.75,0.625,0,Belum Kompeten,60200125131,C,UNIFIED
9.25,22.75,-1.5,79.75,89.0,63.25,86.0,85.0,83.5,0.04894173309645415,90.0,8.166666666666671,79.89473684210526,83.71428571428571,70.83333333333333,84.5,7.4299449279690535,31.7144376515737,2.29128784747792,0.875,0.75,1,Kompeten,60200125132,C,UNIFIED
-2.625,4.5,4.5,83.125,80.5,80.5,85.0,80.5,85.0,0.15117546511051366,65.0,-15.5,82.0,82.0,82.0,82.0,7.511895328648518,4.123105625617661,4.123105625617661,0.875,0.75,1,Kompeten,60200125133,C,UNIFIED
6.208333333333329,1.75,1.5,79.125,85.33333333333333,84.25,86.0,84.5,86.0,0.17570217541736008,80.0,-5.833333333333329,83.76315789473684,81.78571428571429,84.83333333333333,85.0,6.070167936351531,3.1841621957571333,3.0550504633038935,0.875,1.0,0,Belum Kompeten,60200125137,C,UNIFIED
-18.75,-42.75,-22.75,83.75,65.0,85.75,43.0,85.75,63.0,0.04368546419545313,80.0,-3.75,75.15789473684211,75.71428571428571,71.5,78.16666666666667,12.32841416883645,32.00390601161052,17.121299275723466,0.875,0.8125,1,Kompeten,60200125156,C,UNIFIED
-22.5,6.25,6.25,65.0,42.5,90.5,96.75,90.5,96.75,0.03695615210799504,76.66666666666667,-12.0,80.33333333333333,53.75,93.625,93.625,28.90069203323685,8.425222548989433,8.425222548989433,0.875,1.0,1,Kompeten,60200125004,D,UNIFIED
8.5,22.25,22.25,54.625,63.125,70.0,92.25,70.0,92.25,0.031927288968615866,90.25,8.0,73.70833333333333,58.875,81.125,81.125,20.429375296371646,31.70740252685483,31.70740252685483,1.0,1.0,1,Kompeten,60200125013,D,UNIFIED
-12.375,4.75,4.75,74.125,61.75,92.0,96.75,92.0,96.75,0.05129047527809463,90.16666666666667,0.5,85.5625,67.9375,94.375,94.375,21.28297074541052,7.330373455697875,7.330373455697875,1.0,1.0,1,Kompeten,60200125026,D,UNIFIED
-33.0,21.0,21.0,75.625,42.625,71.25,92.25,71.25,92.25,0.03154054387793946,76.5,-14.333333333333329,74.20833333333333,59.125,81.75,81.75,21.766875637077547,31.728339067779768,31.728339067779768,1.0,1.0,1,Kompeten,60200125027,D,UNIFIED
-34.375,5.0,5.0,65.75,31.375,90.5,95.5,90.5,95.5,0.032480845547241684,67.66666666666667,-21.916666666666657,78.1875,48.5625,93.0,93.0,34.37153391616382,9.055385138137417,9.055385138137417,0.75,1.0,1,Kompeten,60200125030,D,UNIFIED
-21.625,-1.0,-1.0,63.25,41.625,92.75,91.75,92.75,91.75,0.04288274176181196,75.83333333333333,-8.0,78.97916666666667,52.4375,92.25,92.25,17.618238951438933,7.980444849756184,7.980444849756184,1.0,1.0,1,Kompeten,60200125041,D,UNIFIED
-34.25,5.5,5.5,75.875,41.625,91.25,96.75,91.25,96.75,0.043565346237396614,76.58333333333333,-14.166666666666671,82.25,58.75,94.0,94.0,22.159930054041237,7.952986860293433,7.952986860293433,1.0,1.0,1,Kompeten,60200125064,D,UNIFIED
-33.625,6.0,6.0,75.75,42.125,90.75,96.75,90.75,96.75,0.04363985210424294,76.66666666666667,-13.083333333333329,82.14583333333333,58.9375,93.75,93.75,22.30391991892905,8.227241335952167,8.227241335952167,1.0,1.0,1,Kompeten,60200125066,D,UNIFIED
-23.0,1.5,1.5,87.125,64.125,90.75,92.25,90.75,92.25,0.06112647858371486,76.16666666666667,-13.916666666666657,86.20833333333333,75.625,91.5,91.5,19.716347912328995,8.689073598491383,8.689073598491383,1.0,1.0,1,Kompeten,60200125067,D,UNIFIED
-11.875,-15.0,-15.0,54.125,42.25,90.0,75.0,90.0,75.0,0.030064584700288336,47.583333333333336,-34.416666666666664,71.0625,48.1875,82.5,82.5,15.813241089352935,32.30711995830021,32.30711995830021,1.0,0.875,0,Belum Kompeten,60200125068,D,UNIFIED
-22.5,22.25,22.25,63.75,41.25,70.0,92.25,70.0,92.25,0.031066033757645554,76.5,-5.083333333333329,71.58333333333333,52.5,81.125,81.125,19.009865859600378,31.70740252685483,31.70740252685483,1.0,1.0,1,Kompeten,60200125071,D,UNIFIED
18.375,4.25,4.25,42.75,61.125,92.0,96.25,92.0,96.25,0.03625275716407051,89.08333333333333,12.083333333333329,80.0625,51.9375,94.125,94.125,28.572755270537,7.65567599889128,7.65567599889128,0.875,1.0,1,Kompeten,60200125076,D,UNIFIED
-32.25,5.0,5.0,74.875,42.625,91.75,96.75,91.75,96.75,0.04423477624554575,76.66666666666667,-13.333333333333329,82.41666666666667,58.75,94.25,94.25,21.142374511865974,7.5291101731877985,7.5291101731877985,1.0,1.0,1,Kompeten,60200125082,D,UNIFIED
-2.5,23.25,23.25,65.875,63.375,70.0,93.25,70.0,93.25,0.032312430293491276,90.5,8.166666666666671,75.95833333333333,64.625,81.625,81.625,21.95414254759224,31.748769661201045,31.748769661201045,1.0,1.0,1,Kompeten,60200125089,D,UNIFIED
-33.25,5.0,5.0,75.375,42.125,91.75,96.75,91.75,96.75,0.0437852530067256,76.66666666666667,-13.833333333333329,82.41666666666667,58.75,94.25,94.25,21.84605227495348,7.5291101731877985,7.5291101731877985,1.0,1.0,1,Kompeten,60200125090,D,UNIFIED
-36.125,1.25,1.25,76.875,40.75,91.0,92.25,91.0,92.25,0.04427620473500971,76.16666666666667,-13.083333333333329,80.6875,58.8125,91.625,91.625,23.088061714877668,8.572302782799964,8.572302782799964,1.0,1.0,1,Kompeten,60200125093,D,UNIFIED
