Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Volatility,TP_Std,Respons_Std,Laporan_Std,TP_Min,TP_Max,Respons_Min,Respons_Max,Laporan_Min,Laporan_Max,TP_Trend,Respons_Trend,Laporan_Trend,TP_Last2_Mean,Respons_Last2_Mean,Laporan_Last2_Mean,TP_LateEarly_Gap,Respons_LateEarly_Gap,Laporan_LateEarly_Gap,Activity_Score,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
1.0,77.66666666666667,77.66666666666667,55.214285714285715,0.8333333333333334,0.8333333333333334,1.0,32.60512510059553,35.55590277608237,35.55590277608237,19.99795907953956,0.0,100.0,0.0,100.0,41.0,88.0,33.33333333333333,33.33333333333333,-31.125,91.5,91.5,41.75,33.33333333333333,33.33333333333333,-31.125,77.63690476190476,1,Kompeten,60200125035,B,UNIFIED
1.0,93.66666666666667,93.66666666666667,52.42857142857143,1.0,1.0,1.0,24.590045955849764,8.975274678557506,8.975274678557506,20.71477831926585,80.0,100.0,80.0,100.0,35.0,87.0,0.6666666666666714,0.6666666666666714,-30.75,100.0,100.0,40.5,0.6666666666666714,0.6666666666666714,-30.75,84.94047619047619,0,Belum Kompeten,60200125036,B,UNIFIED
0.875,80.0,80.0,49.142857142857146,0.8333333333333334,0.8333333333333334,1.0,34.15014915019566,36.51483716701107,36.51483716701107,16.685567514031582,0.0,100.0,0.0,100.0,41.5,90.0,26.666666666666657,26.666666666666657,-15.791666666666664,100.0,100.0,42.75,26.666666666666657,26.666666666666657,-15.791666666666664,74.16071428571428,1,Kompeten,60200125048,B,UNIFIED
1.0,90.33333333333333,90.33333333333333,61.42857142857143,1.0,1.0,1.0,21.057071900155307,9.689627902499089,9.689627902499089,22.69113825047216,80.0,100.0,80.0,100.0,40.0,90.0,7.333333333333329,7.333333333333329,-45.625,91.0,91.0,41.25,7.333333333333329,7.333333333333329,-45.625,85.52380952380952,1,Kompeten,60200125055,B,UNIFIED
1.0,89.0,89.0,67.14285714285714,1.0,1.0,1.0,17.76224169177127,8.286535263104035,8.286535263104035,20.902348271553272,80.0,100.0,80.0,100.0,43.0,88.0,4.666666666666657,4.666666666666657,-31.54166666666667,93.5,93.5,64.0,4.666666666666657,4.666666666666657,-31.54166666666667,86.28571428571428,1,Kompeten,60200125056,B,UNIFIED
1.0,89.83333333333333,89.83333333333333,35.642857142857146,1.0,1.0,0.7142857142857143,31.086400015569154,7.559026980299045,7.559026980299045,25.890861992098245,80.0,100.0,80.0,100.0,0.0,80.0,11.666666666666671,11.666666666666671,15.708333333333332,93.5,93.5,42.75,11.666666666666671,11.666666666666671,15.708333333333332,78.82738095238095,1,Kompeten,60200125057,B,UNIFIED
0.875,90.33333333333333,90.33333333333333,81.85714285714286,1.0,1.0,1.0,12.922151309276401,9.689627902499089,9.689627902499089,15.713311658123061,80.0,100.0,80.0,100.0,43.5,90.0,7.333333333333329,7.333333333333329,-10.458333333333329,91.0,91.0,65.75,7.333333333333329,7.333333333333329,-10.458333333333329,87.50595238095238,1,Kompeten,60200125058,B,UNIFIED
1.0,93.66666666666667,93.66666666666667,67.35714285714286,1.0,1.0,0.8571428571428571,24.0500977589711,9.030811456096044,9.030811456096044,31.511578694770826,79.0,100.0,79.0,100.0,0.0,89.0,-1.3333333333333286,-1.3333333333333286,21.333333333333336,100.0,100.0,65.25,-1.3333333333333286,-1.3333333333333286,21.333333333333336,88.67261904761905,1,Kompeten,60200125072,B,UNIFIED
0.625,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,30.689220499185797,37.26779962499649,37.26779962499649,0.0,0.0,100.0,0.0,100.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,50.0,50.0,0.0,33.333333333333336,33.333333333333336,0.0,23.958333333333336,1,Kompeten,60200125079,B,UNIFIED
0.75,33.333333333333336,33.333333333333336,55.357142857142854,0.3333333333333333,0.3333333333333333,1.0,40.918370194700834,47.14045207910317,47.14045207910317,20.704923992881994,0.0,100.0,0.0,100.0,40.0,88.0,0.0,0.0,-32.33333333333333,50.0,50.0,41.75,0.0,0.0,-32.33333333333333,49.25595238095238,1,Kompeten,60200125094,B,UNIFIED
1.0,80.0,80.0,86.14285714285714,0.8333333333333334,0.8333333333333334,1.0,29.22254375840528,36.51483716701107,36.51483716701107,2.887340418772533,0.0,100.0,0.0,100.0,80.0,88.5,-26.666666666666657,-26.666666666666657,3.1666666666666714,100.0,100.0,86.5,-26.666666666666657,-26.666666666666657,3.1666666666666714,86.53571428571428,1,Kompeten,60200125096,B,UNIFIED
1.0,78.33333333333333,78.33333333333333,81.28571428571429,0.8333333333333334,0.8333333333333334,1.0,30.04569465519177,35.686910143013996,35.686910143013996,16.17285455600822,0.0,100.0,0.0,100.0,42.0,90.0,34.66666666666667,34.66666666666667,-10.291666666666671,93.5,93.5,65.0,34.66666666666667,34.66666666666667,-10.291666666666671,84.48809523809524,1,Kompeten,60200125103,B,UNIFIED
1.0,88.83333333333333,88.83333333333333,87.92857142857143,1.0,1.0,1.0,6.6014352506421705,8.15304987242334,8.15304987242334,1.9535420473110487,80.0,100.0,80.0,100.0,85.0,90.0,2.3333333333333286,2.3333333333333286,-0.7083333333333286,93.5,93.5,86.75,2.3333333333333286,2.3333333333333286,-0.7083333333333286,91.39880952380952,1,Kompeten,60200125104,B,UNIFIED
1.0,91.16666666666667,91.16666666666667,80.64285714285714,1.0,1.0,1.0,12.920114662064206,9.13631338244383,9.13631338244383,15.493579973917043,80.0,100.0,80.0,100.0,43.5,90.0,9.0,9.0,-7.625,93.5,93.5,65.75,9.0,9.0,-7.625,90.74404761904762,1,Kompeten,60200125113,B,UNIFIED
0.875,91.66666666666667,91.66666666666667,59.714285714285715,1.0,1.0,1.0,20.805856303206927,8.576453553512405,8.576453553512405,20.101274200651954,80.0,100.0,80.0,100.0,41.5,89.0,8.0,8.0,-40.16666666666667,93.5,93.5,43.0,8.0,8.0,-40.16666666666667,82.63690476190476,1,Kompeten,60200125115,B,UNIFIED
1.0,92.33333333333333,92.33333333333333,82.0,1.0,1.0,1.0,12.51890537106782,8.013876853447538,8.013876853447538,15.743479375828676,80.0,100.0,80.0,100.0,43.5,89.5,6.666666666666671,6.666666666666671,-11.083333333333329,93.5,93.5,65.75,6.666666666666671,6.666666666666671,-11.083333333333329,91.66666666666666,1,Kompeten,60200125123,B,UNIFIED
0.625,29.166666666666668,29.166666666666668,0.0,0.3333333333333333,0.3333333333333333,0.0,36.1303426782789,41.87448175467037,41.87448175467037,0.0,0.0,100.0,0.0,100.0,0.0,0.0,8.333333333333336,8.333333333333336,0.0,50.0,50.0,0.0,8.333333333333336,8.333333333333336,0.0,30.208333333333336,1,Kompeten,60200125124,B,UNIFIED
1.0,94.0,94.0,54.142857142857146,1.0,1.0,1.0,23.182463044244976,8.563488385776752,8.563488385776752,18.157474426555595,80.0,100.0,80.0,100.0,42.0,85.5,1.3333333333333428,1.3333333333333428,-26.58333333333333,100.0,100.0,43.0,1.3333333333333428,1.3333333333333428,-26.58333333333333,85.53571428571428,1,Kompeten,60200125126,B,UNIFIED
0.875,60.0,60.0,36.57142857142857,0.6666666666666666,0.6666666666666666,0.42857142857142855,44.338661431158755,43.20493798938573,43.20493798938573,42.301155481878276,0.0,100.0,0.0,100.0,0.0,88.0,-53.333333333333336,-53.333333333333336,-85.33333333333333,50.0,50.0,0.0,-53.333333333333336,-53.333333333333336,-85.33333333333333,61.01785714285714,0,Belum Kompeten,60200125127,B,UNIFIED
1.0,93.33333333333333,93.33333333333333,48.142857142857146,1.0,1.0,1.0,24.85124720279902,9.428090415820634,9.428090415820634,15.301060387423867,80.0,100.0,80.0,100.0,40.5,85.5,0.0,0.0,-15.208333333333336,100.0,100.0,42.75,0.0,0.0,-15.208333333333336,83.70238095238095,1,Kompeten,60200125128,B,UNIFIED
1.0,91.33333333333333,91.33333333333333,49.357142857142854,1.0,1.0,0.8571428571428571,27.783392476566377,8.787617550976044,8.787617550976044,29.154409475013118,80.0,100.0,80.0,100.0,0.0,90.0,7.333333333333329,7.333333333333329,-18.333333333333336,92.5,92.5,42.25,7.333333333333329,7.333333333333329,-18.333333333333336,83.00595238095238,1,Kompeten,60200125129,B,UNIFIED
1.0,92.66666666666667,92.66666666666667,55.714285714285715,1.0,1.0,1.0,22.269222764804265,7.5203427817856525,7.5203427817856525,19.664792946600098,82.0,100.0,82.0,100.0,42.0,88.0,6.0,6.0,-30.25,93.5,93.5,43.0,6.0,6.0,-30.25,85.26190476190476,1,Kompeten,60200125155,B,UNIFIED
1.0,83.0,83.0,87.5,1.0,1.0,1.0,6.688664077886884,7.702813338860896,7.702813338860896,2.632217967526897,66.0,88.0,66.0,88.0,82.5,91.5,-8.666666666666657,-8.666666666666657,0.2916666666666714,75.5,75.5,90.75,-8.666666666666657,-8.666666666666657,0.2916666666666714,88.375,1,Kompeten,60200125010,C,UNIFIED
1.0,85.0,70.66666666666667,85.57142857142857,1.0,0.8333333333333334,1.0,19.135397432586736,1.4142135623730951,31.63155948661962,2.9450754468697573,82.0,86.0,0.0,86.0,80.0,90.5,-0.6666666666666572,-29.33333333333333,0.7083333333333286,86.0,43.0,85.25,-0.6666666666666572,-29.33333333333333,0.7083333333333286,85.30952380952381,1,Kompeten,60200125011,C,UNIFIED
1.0,83.0,83.0,84.39285714285714,1.0,1.0,1.0,5.095453135814299,6.0,6.0,2.7446608652629787,70.0,88.0,70.0,88.0,80.0,89.5,-6.666666666666657,-6.666666666666657,-0.3333333333333286,78.0,78.0,84.75,-6.666666666666657,-6.666666666666657,-0.3333333333333286,87.59821428571428,1,Kompeten,60200125022,C,UNIFIED
1.0,85.16666666666667,85.16666666666667,84.57142857142857,1.0,1.0,1.0,3.1030322048386685,2.3392781412696997,2.3392781412696997,4.06578556307363,83.0,90.0,83.0,90.0,80.0,92.5,-3.0,-3.0,-0.1666666666666714,84.0,84.0,86.25,-3.0,-3.0,-0.1666666666666714,88.72619047619048,0,Belum Kompeten,60200125023,C,UNIFIED
1.0,85.83333333333333,82.66666666666667,84.78571428571429,1.0,1.0,1.0,5.11420811599798,2.4094720491334933,7.824463062870335,3.010186786529354,82.0,90.0,66.0,90.0,80.0,90.5,-3.0,-9.333333333333329,-0.6666666666666714,85.5,76.0,85.25,-3.0,-9.333333333333329,-0.6666666666666714,88.32142857142857,1,Kompeten,60200125024,C,UNIFIED
0.75,82.33333333333333,54.666666666666664,76.21428571428571,1.0,0.6666666666666666,1.0,26.21773838633269,5.734883511361751,39.071160151133924,12.783519364671795,70.0,87.0,0.0,87.0,50.0,89.5,2.6666666666666714,-52.66666666666667,9.708333333333329,83.0,0.0,77.25,2.6666666666666714,-52.66666666666667,9.708333333333329,72.05357142857143,0,Belum Kompeten,60200125038,C,UNIFIED
0.875,86.66666666666667,86.66666666666667,84.57142857142857,1.0,1.0,1.0,2.803094846811575,2.4267032964268394,2.4267032964268394,2.9084675816431904,84.0,90.0,84.0,90.0,80.0,90.5,-3.3333333333333286,-3.3333333333333286,0.125,85.0,85.0,85.25,-3.3333333333333286,-3.3333333333333286,0.125,86.35119047619048,1,Kompeten,60200125039,C,UNIFIED
1.0,83.66666666666667,68.33333333333333,85.0,1.0,0.8333333333333334,1.0,19.78117827255029,8.013876853447538,31.425396665047135,2.939873661036668,66.0,90.0,0.0,87.0,80.0,89.0,-8.0,21.333333333333336,1.75,76.0,76.0,84.5,-8.0,21.333333333333336,1.75,84.25,1,Kompeten,60200125040,C,UNIFIED
0.875,80.33333333333333,66.16666666666667,82.14285714285714,1.0,0.8333333333333334,1.0,19.849084351286525,8.844332774281067,30.813507139276147,7.249208260780156,66.0,88.0,0.0,88.0,65.0,89.0,-1.3333333333333286,-29.666666666666664,-3.25,75.5,33.0,77.0,-1.3333333333333286,-29.666666666666664,-3.25,79.03571428571428,0,Belum Kompeten,60200125046,C,UNIFIED
0.75,77.0,57.0,72.64285714285714,1.0,0.6666666666666666,1.0,27.377124122298824,16.772994167212165,40.34848200366403,14.361939497242318,40.0,89.0,0.0,89.0,50.0,83.5,-14.0,-0.6666666666666714,2.875,85.0,85.0,65.0,-14.0,-0.6666666666666714,2.875,70.41071428571428,0,Belum Kompeten,60200125059,C,UNIFIED
1.0,77.25,80.83333333333333,81.85714285714286,1.0,1.0,1.0,7.4237583719872635,8.678277478854891,5.550275268448904,6.937034595530848,64.0,85.0,69.0,85.0,66.5,90.0,1.5,-2.3333333333333286,6.166666666666671,74.5,77.0,85.0,1.5,-2.3333333333333286,6.166666666666671,84.98511904761904,1,Kompeten,60200125060,C,UNIFIED
0.9375,86.33333333333333,68.83333333333333,85.64285714285714,1.0,0.8333333333333334,1.0,19.670907410131086,1.795054935711501,31.745953372919132,3.377597262153397,85.0,90.0,0.0,90.0,80.0,91.0,-2.0,-36.99999999999999,-1.5,85.5,75.5,85.5,-2.0,-36.99999999999999,-1.5,83.63988095238095,1,Kompeten,60200125062,C,UNIFIED
1.0,87.33333333333333,87.33333333333333,85.25,1.0,1.0,1.0,2.818923489541566,2.1343747458109497,2.1343747458109497,3.3193157642588242,85.0,90.0,85.0,90.0,80.0,91.5,-2.0,-2.0,-0.5833333333333286,85.5,85.5,85.75,-2.0,-2.0,-0.5833333333333286,89.97916666666666,1,Kompeten,60200125083,C,UNIFIED
0.625,66.91666666666667,39.333333333333336,82.14285714285714,1.0,0.5,1.0,30.90997561949514,19.749296752599122,39.60920207336786,7.505780085632509,40.0,86.5,0.0,86.0,65.0,90.0,-23.83333333333333,-78.66666666666667,-3.8333333333333286,40.0,0.0,77.5,-23.83333333333333,-78.66666666666667,-3.8333333333333286,62.723214285714285,0,Belum Kompeten,60200125084,C,UNIFIED
0.875,86.5,86.5,86.35714285714286,1.0,1.0,1.0,2.3558144018247438,2.4324199198877374,2.4324199198877374,2.2154374884672605,82.0,90.0,82.0,90.0,83.0,90.0,1.0,1.0,1.5,86.5,86.5,89.5,1.0,1.0,1.5,86.71428571428572,0,Belum Kompeten,60200125085,C,UNIFIED
0.875,81.66666666666667,82.66666666666667,81.24285714285715,1.0,1.0,1.0,4.996929805312896,3.4960294939005054,4.2295258468165065,6.40286925478551,75.0,86.0,75.0,88.0,67.5,90.0,2.6666666666666714,4.666666666666671,4.799999999999997,83.0,86.0,85.0,2.6666666666666714,4.666666666666671,4.799999999999997,83.26904761904763,0,Belum Kompeten,60200125086,C,UNIFIED
