Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Volatility,TP_Std,Respons_Std,Laporan_Std,TP_Min,TP_Max,Respons_Min,Respons_Max,Laporan_Min,Laporan_Max,TP_Trend,Respons_Trend,Laporan_Trend,TP_Last2_Mean,Respons_Last2_Mean,Laporan_Last2_Mean,TP_LateEarly_Gap,Respons_LateEarly_Gap,Laporan_LateEarly_Gap,Activity_Score,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
1.0,83.8,68.0,86.7,1.0,0.8,1.0,21.418060914408972,2.7129319932501073,34.10571799566753,1.74928556845359,80.0,86.0,0.0,88.0,84.5,89.0,1.3333333333333286,-25.0,2.8333333333333286,83.5,44.0,87.5,1.3333333333333286,-25.0,2.8333333333333286,84.625,1,Kompeten,60200125050,A,UNIFIED
1.0,83.0,83.0,73.6,1.0,1.0,1.0,9.125909391519414,1.4142135623730951,1.4142135623730951,13.672600337902077,81.0,85.0,81.0,85.0,50.0,86.0,-1.6666666666666714,-1.6666666666666714,13.5,82.5,82.5,85.25,-1.6666666666666714,-1.6666666666666714,13.5,84.9,0,Belum Kompeten,60200125053,A,UNIFIED
1.0,81.8,81.8,83.5,1.0,1.0,1.0,8.297523057448464,8.255906976220118,8.255906976220118,8.264381404557755,66.0,90.0,66.0,90.0,67.5,90.5,-10.333333333333329,-10.333333333333329,12.916666666666671,74.5,74.5,89.25,-10.333333333333329,-10.333333333333329,12.916666666666671,86.775,1,Kompeten,60200125074,A,UNIFIED
0.8,81.8,65.8,85.0,1.0,0.8,1.0,20.89614531172888,2.4,32.97514215283992,2.280350850198276,80.0,86.0,0.0,86.0,82.5,88.5,3.0,43.0,4.166666666666671,83.0,83.0,87.0,3.0,43.0,4.166666666666671,78.15,1,Kompeten,60200125075,A,UNIFIED
1.0,84.6,84.6,79.3,1.0,1.0,1.0,6.58449356864714,2.0591260281974,2.0591260281974,10.141991914806479,82.0,87.0,82.0,87.0,66.5,91.5,-0.6666666666666714,-0.6666666666666714,20.08333333333333,84.5,84.5,89.0,-0.6666666666666714,-0.6666666666666714,20.08333333333333,87.125,1,Kompeten,60200125078,A,UNIFIED
0.8,75.4,67.4,73.7,1.0,0.8,1.0,25.10489106838656,18.106352476410038,33.91518833797035,19.42060761150382,40.0,90.0,0.0,90.0,50.0,92.5,-20.16666666666667,-33.5,7.833333333333329,81.0,81.0,90.25,-20.16666666666667,-33.5,7.833333333333329,74.125,1,Kompeten,60200125099,A,UNIFIED
1.0,80.0,80.0,81.7,1.0,1.0,1.0,7.509697434354832,7.694153624668538,7.694153624668538,6.989992846920518,65.0,87.0,65.0,87.0,68.0,87.5,-8.333333333333329,-8.333333333333329,9.916666666666671,73.5,73.5,86.5,-8.333333333333329,-8.333333333333329,9.916666666666671,85.425,0,Belum Kompeten,60200125100,A,UNIFIED
1.0,85.2,85.2,83.1,1.0,1.0,1.0,5.053051883103254,2.1354156504062622,2.1354156504062622,8.033679107357974,82.0,88.0,82.0,88.0,67.5,90.5,-3.8333333333333286,-3.8333333333333286,9.75,84.5,84.5,88.0,-3.8333333333333286,-3.8333333333333286,9.75,88.375,1,Kompeten,60200125101,A,UNIFIED
1.0,81.1,81.1,82.9,1.0,1.0,1.0,7.478413378963927,7.2,7.2,7.8701969479804,67.0,86.5,67.0,86.5,68.0,90.5,-7.75,-7.75,12.75,74.5,74.5,88.75,-7.75,-7.75,12.75,86.275,1,Kompeten,60200125114,A,UNIFIED
0.8,48.6,48.6,24.8,0.6,0.6,0.4,39.38471220607757,39.74720115932693,39.74720115932693,33.40898082851376,0.0,85.0,0.0,85.0,0.0,84.0,-56.5,-56.5,-28.666666666666664,39.0,39.0,0.0,-56.5,-56.5,-28.666666666666664,50.5,0,Belum Kompeten,60200125116,A,UNIFIED
1.0,83.0,83.0,82.3,1.0,1.0,1.0,4.6934943154209625,1.4142135623730951,1.4142135623730951,7.8587530817554,81.0,85.0,81.0,85.0,67.5,90.5,-1.6666666666666714,-1.6666666666666714,12.166666666666671,82.5,82.5,88.5,-1.6666666666666714,-1.6666666666666714,12.166666666666671,87.075,1,Kompeten,60200125117,A,UNIFIED
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0,Belum Kompeten,60200125118,A,UNIFIED
0.6,51.0,51.0,43.4,0.6,0.6,0.6,40.49340138288652,41.684529504361684,41.684529504361684,37.48919844435194,0.0,88.0,0.0,88.0,0.0,84.0,-59.16666666666667,-59.16666666666667,-38.5,41.0,41.0,42.0,-59.16666666666667,-59.16666666666667,-38.5,51.35,1,Kompeten,60200125119,A,UNIFIED
1.0,85.0,67.6,84.7,1.0,0.8,1.0,21.256528408938276,2.6076809620810595,33.88569019512514,1.4352700094407322,80.0,87.0,0.0,87.0,82.5,86.0,-1.6666666666666714,-30.666666666666664,-1.75,83.5,40.0,84.25,-1.6666666666666714,-30.666666666666664,-1.75,84.325,1,Kompeten,60200125120,A,UNIFIED
0.8,68.2,68.2,59.6,0.8,0.8,0.8,34.29561034431213,34.102199342564404,34.102199342564404,33.96085982421529,0.0,86.0,0.0,86.0,0.0,86.0,-28.0,-28.0,-7.75,85.5,85.5,84.75,-28.0,-28.0,-7.75,69.0,1,Kompeten,60200125121,A,UNIFIED
1.0,80.6,80.6,82.1,1.0,1.0,1.0,8.031604239917867,8.039900496896713,8.039900496896713,7.92085853932514,66.0,90.0,66.0,90.0,67.0,90.0,-11.5,-11.5,12.25,73.0,73.0,87.75,-11.5,-11.5,12.25,85.82499999999999,1,Kompeten,60200125122,A,UNIFIED
0.9,73.6,65.6,77.9,1.0,0.8,1.0,22.892842161300596,16.942254867637896,32.87308929808697,11.253443917308159,40.0,86.0,0.0,86.0,65.0,92.5,-10.666666666666671,-24.0,9.0,84.0,84.0,89.75,-10.666666666666671,-24.0,9.0,76.775,0,Belum Kompeten,60200125147,A,UNIFIED
1.0,85.0,85.0,82.3,1.0,1.0,1.0,5.263712251507169,2.9664793948382653,2.9664793948382653,7.788452991448302,82.0,90.0,82.0,90.0,67.5,89.5,-4.166666666666671,-4.166666666666671,9.666666666666671,84.0,84.0,88.25,-4.166666666666671,-4.166666666666671,9.666666666666671,88.075,1,Kompeten,60200125151,A,UNIFIED
0.8,50.2,50.2,34.7,0.6,0.6,0.4,42.18865039583777,41.067748903488734,41.067748903488734,42.50129409794483,0.0,88.0,0.0,88.0,0.0,87.5,-56.33333333333333,-56.33333333333333,-15.083333333333332,41.5,41.5,43.0,-56.33333333333333,-56.33333333333333,-15.083333333333332,53.775000000000006,0,Belum Kompeten,60200125152,A,UNIFIED
1.0,82.4,82.4,89.1,1.0,1.0,1.0,6.8810528910108575,7.445804187594514,7.445804187594514,1.1135528725660044,68.0,88.0,68.0,88.0,87.5,91.0,-6.833333333333329,-6.833333333333329,1.4166666666666714,75.5,75.5,90.0,-6.833333333333329,-6.833333333333329,1.4166666666666714,88.475,1,Kompeten,60200125154,A,UNIFIED
1.0,86.8,86.8,68.2,1.0,1.0,1.0,16.000208331977017,6.910861017268398,6.910861017268398,21.020466217474816,80.0,100.0,80.0,100.0,42.5,90.0,-5.333333333333329,-5.333333333333329,-28.0,85.5,85.5,42.75,-5.333333333333329,-5.333333333333329,-28.0,85.45,1,Kompeten,60200125009,B,UNIFIED
1.0,89.8,89.8,87.8,1.0,1.0,1.0,7.090995855465029,8.541662601625049,8.541662601625049,1.5033296378372907,80.0,100.0,80.0,100.0,85.5,90.0,-0.3333333333333286,-0.3333333333333286,0.5,93.0,93.0,87.0,-0.3333333333333286,-0.3333333333333286,0.5,91.85,1,Kompeten,60200125019,B,UNIFIED
1.0,92.0,92.0,88.8,1.0,1.0,1.0,8.154480704223632,9.797958971132712,9.797958971132712,0.812403840463596,80.0,100.0,80.0,100.0,88.0,90.0,3.3333333333333286,3.3333333333333286,-0.3333333333333286,90.0,90.0,88.25,3.3333333333333286,3.3333333333333286,-0.3333333333333286,93.2,1,Kompeten,60200125020,B,UNIFIED
1.0,90.2,90.2,87.5,1.0,1.0,1.0,7.1409616532602485,8.255906976220118,8.255906976220118,3.4351128074635335,80.0,100.0,80.0,100.0,81.0,90.0,-3.8333333333333286,-3.8333333333333286,3.3333333333333286,93.0,93.0,88.25,-3.8333333333333286,-3.8333333333333286,3.3333333333333286,91.975,1,Kompeten,60200125021,B,UNIFIED
1.0,73.2,73.2,60.6,0.8,0.8,1.0,33.459926280054276,37.38127873682226,37.38127873682226,21.40420519430703,0.0,100.0,0.0,100.0,42.0,88.0,-30.5,-30.5,-8.166666666666664,91.5,91.5,42.0,-30.5,-30.5,-8.166666666666664,76.75,1,Kompeten,60200125035,B,UNIFIED
1.0,92.4,92.4,57.2,1.0,1.0,1.0,22.517153954756854,9.329523031752482,9.329523031752482,22.82454818829937,80.0,100.0,80.0,100.0,35.0,87.0,4.0,4.0,-46.333333333333336,91.0,91.0,38.0,4.0,4.0,-46.333333333333336,85.5,0,Belum Kompeten,60200125036,B,UNIFIED
0.8,76.0,76.0,51.7,0.8,0.8,1.0,35.44253565044879,38.781438859330635,38.781438859330635,19.153589741873454,0.0,100.0,0.0,100.0,41.5,90.0,43.33333333333333,43.33333333333333,-24.25,90.0,90.0,42.0,43.33333333333333,43.33333333333333,-24.25,70.925,1,Kompeten,60200125048,B,UNIFIED
1.0,88.4,88.4,69.5,1.0,1.0,1.0,17.424312516328058,9.499473669630333,9.499473669630333,22.185580902919806,80.0,100.0,80.0,100.0,42.0,90.0,-2.6666666666666714,-2.6666666666666714,-28.333333333333336,91.0,91.0,42.5,-2.6666666666666714,-2.6666666666666714,-28.333333333333336,86.575,1,Kompeten,60200125055,B,UNIFIED
1.0,86.8,86.8,68.4,1.0,1.0,1.0,15.939120288006974,7.30479294709987,7.30479294709987,20.730171248689675,80.0,100.0,80.0,100.0,43.0,88.0,-5.333333333333329,-5.333333333333329,-25.583333333333336,87.0,87.0,43.25,-5.333333333333329,-5.333333333333329,-25.583333333333336,85.5,1,Kompeten,60200125056,B,UNIFIED
1.0,87.8,87.8,32.8,1.0,1.0,0.6,31.698299989466665,6.615134163416491,6.615134163416491,30.168858115613194,80.0,100.0,80.0,100.0,0.0,80.0,8.833333333333329,8.833333333333329,-12.0,93.5,93.5,42.0,8.833333333333329,8.833333333333329,-12.0,77.1,1,Kompeten,60200125057,B,UNIFIED
0.8,88.4,88.4,88.3,1.0,1.0,1.0,7.806976936618225,9.499473669630333,9.499473669630333,1.5362291495737217,80.0,100.0,80.0,100.0,85.5,90.0,-2.6666666666666714,-2.6666666666666714,0.9166666666666714,91.0,91.0,89.0,-2.6666666666666714,-2.6666666666666714,0.9166666666666714,86.275,1,Kompeten,60200125058,B,UNIFIED
0.8,92.4,92.4,68.2,1.0,1.0,0.8,24.071883091182453,9.393614852653903,9.393614852653903,34.226597844366594,79.0,100.0,79.0,100.0,0.0,89.0,1.5,1.5,-24.25,89.5,89.5,87.75,1.5,1.5,-24.25,83.25,1,Kompeten,60200125072,B,UNIFIED
0.6,20.0,20.0,60.8,0.2,0.2,1.0,40.02507547359114,40.0,40.0,22.276893858884364,0.0,100.0,0.0,100.0,40.0,88.0,-50.0,-50.0,-9.916666666666664,0.0,0.0,41.25,-50.0,-50.0,-9.916666666666664,40.2,1,Kompeten,60200125094,B,UNIFIED
0.8,76.0,76.0,86.0,0.8,0.8,1.0,32.069542490586855,38.781438859330635,38.781438859330635,3.271085446759225,0.0,100.0,0.0,100.0,80.0,88.5,-23.33333333333333,-23.33333333333333,5.833333333333329,50.0,50.0,88.5,-23.33333333333333,-23.33333333333333,5.833333333333329,79.5,1,Kompeten,60200125096,B,UNIFIED
1.0,74.0,74.0,87.8,0.8,0.8,1.0,31.43363379142369,37.62446012901713,37.62446012901713,2.4617067250182343,0.0,100.0,0.0,100.0,83.0,90.0,-29.166666666666664,-29.166666666666664,2.1666666666666714,93.5,93.5,88.75,-29.166666666666664,-29.166666666666664,2.1666666666666714,83.95,1,Kompeten,60200125103,B,UNIFIED
1.0,86.6,86.6,88.4,1.0,1.0,1.0,5.921148537234984,7.059745037889115,7.059745037889115,1.8275666882497061,80.0,100.0,80.0,100.0,85.0,90.0,-5.666666666666671,-5.666666666666671,1.5,85.0,85.0,88.5,-5.666666666666671,-5.666666666666671,1.5,90.4,1,Kompeten,60200125104,B,UNIFIED
1.0,89.4,89.4,86.6,1.0,1.0,1.0,7.787739652099889,9.024411338142782,9.024411338142782,3.7202150475476548,80.0,100.0,80.0,100.0,80.0,90.0,-1.0,-1.0,2.6666666666666714,93.5,93.5,89.0,-1.0,-1.0,2.6666666666666714,91.35,1,Kompeten,60200125113,B,UNIFIED
0.8,90.0,90.0,66.4,1.0,1.0,1.0,17.546572948077987,8.461678320522472,8.461678320522472,20.227209397245087,80.0,100.0,80.0,100.0,41.5,89.0,-2.5,-2.5,-21.833333333333336,93.5,93.5,42.0,-2.5,-2.5,-21.833333333333336,81.6,1,Kompeten,60200125115,B,UNIFIED
0.8,90.8,90.8,88.5,1.0,1.0,1.0,6.596632137352784,7.934733769950949,7.934733769950949,1.0488088481701516,80.0,100.0,80.0,100.0,86.5,89.5,1.3333333333333286,1.3333333333333286,1.25,93.5,93.5,88.75,1.3333333333333286,1.3333333333333286,1.25,87.525,1,Kompeten,60200125123,B,UNIFIED
0.6,15.0,15.0,0.0,0.2,0.2,0.0,25.495097567963924,30.0,30.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0,-37.5,-37.5,0.0,0.0,0.0,0.0,-37.5,-37.5,0.0,22.5,1,Kompeten,60200125124,B,UNIFIED
0.8,92.8,92.8,58.6,1.0,1.0,1.0,21.05880655054634,8.908422980528034,8.908422980528034,19.79747458642137,80.0,100.0,80.0,100.0,42.0,85.5,4.666666666666671,4.666666666666671,-40.25,92.0,92.0,42.5,4.666666666666671,4.666666666666671,-40.25,81.05,1,Kompeten,60200125126,B,UNIFIED
0.8,52.0,52.0,51.2,0.6,0.6,0.6,42.694990598689934,43.08131845707603,43.08131845707603,41.90656273186814,0.0,100.0,0.0,100.0,0.0,88.0,-63.33333333333333,-63.33333333333333,-54.66666666666667,0.0,0.0,0.0,-63.33333333333333,-63.33333333333333,-54.66666666666667,58.8,0,Belum Kompeten,60200125127,B,UNIFIED
1.0,92.0,92.0,50.3,1.0,1.0,1.0,23.54230235129946,9.797958971132712,9.797958971132712,17.648229372942772,80.0,100.0,80.0,100.0,40.5,85.5,3.3333333333333286,3.3333333333333286,-21.583333333333336,90.0,90.0,40.5,3.3333333333333286,3.3333333333333286,-21.583333333333336,83.575,1,Kompeten,60200125128,B,UNIFIED
0.8,89.6,89.6,52.2,1.0,1.0,0.8,27.346216476060366,8.639444426582072,8.639444426582072,34.08313365874682,80.0,100.0,80.0,100.0,0.0,90.0,-3.1666666666666714,-3.1666666666666714,12.0,92.5,92.5,40.75,-3.1666666666666714,-3.1666666666666714,12.0,77.85,1,Kompeten,60200125129,B,UNIFIED
1.0,91.2,91.2,60.8,1.0,1.0,1.0,19.80645237177914,7.413501197140255,7.413501197140255,21.233464154489724,82.0,100.0,82.0,100.0,42.0,88.0,0.3333333333333286,0.3333333333333286,-9.916666666666664,93.5,93.5,42.5,0.3333333333333286,0.3333333333333286,-9.916666666666664,85.8,1,Kompeten,60200125155,B,UNIFIED
1.0,82.6,82.6,86.2,1.0,1.0,1.0,7.133956359085282,8.380930735902785,8.380930735902785,1.8867962264113207,66.0,88.0,66.0,88.0,82.5,87.5,-9.0,-9.0,-2.1666666666666714,75.5,75.5,84.5,-9.0,-9.0,-2.1666666666666714,87.85,1,Kompeten,60200125010,C,UNIFIED
1.0,84.8,67.6,85.7,1.0,0.8,1.0,21.256737494001495,1.4696938456699067,33.82661673889365,1.0295630140987,82.0,86.0,0.0,86.0,84.5,87.0,-1.1666666666666714,-29.833333333333336,2.0,84.0,41.0,86.5,-1.1666666666666714,-29.833333333333336,2.0,84.52499999999999,1,Kompeten,60200125011,C,UNIFIED
1.0,82.4,82.4,84.25,1.0,1.0,1.0,5.348260360985513,6.406246951218787,6.406246951218787,1.2041594578792296,70.0,88.0,70.0,88.0,82.5,86.0,-6.833333333333329,-6.833333333333329,-0.8333333333333286,76.5,76.5,83.75,-6.833333333333329,-6.833333333333329,-0.8333333333333286,87.2625,1,Kompeten,60200125022,C,UNIFIED
1.0,85.2,85.2,83.9,1.0,1.0,1.0,2.594010194445829,2.5612496949731396,2.5612496949731396,2.437211521390788,83.0,90.0,83.0,90.0,80.5,86.5,-3.8333333333333286,-3.8333333333333286,-3.9166666666666714,83.0,83.0,82.75,-3.8333333333333286,-3.8333333333333286,-3.9166666666666714,88.575,0,Belum Kompeten,60200125023,C,UNIFIED
1.0,85.8,82.0,84.6,1.0,1.0,1.0,5.380417166808619,2.6381811916545836,8.414273587185052,1.2409673645990857,82.0,90.0,66.0,90.0,82.5,86.0,-0.3333333333333286,-6.666666666666671,-0.6666666666666714,83.5,74.0,83.75,-0.3333333333333286,-6.666666666666671,-0.6666666666666714,88.1,1,Kompeten,60200125024,C,UNIFIED
1.0,82.4,65.6,75.8,1.0,0.8,1.0,22.10218692045352,6.280127387243032,33.38622470420997,12.967652061957862,70.0,87.0,0.0,87.0,50.0,84.5,7.333333333333329,-20.666666666666664,-8.666666666666671,84.5,42.5,83.5,7.333333333333329,-20.666666666666664,-8.666666666666671,80.95,0,Belum Kompeten,60200125038,C,UNIFIED
0.8,86.8,86.8,84.3,1.0,1.0,1.0,2.4931015935086878,2.6381811916545836,2.6381811916545836,0.7483314773547882,84.0,90.0,84.0,90.0,83.0,85.0,-5.333333333333329,-5.333333333333329,-0.75,84.5,84.5,84.0,-5.333333333333329,-5.333333333333329,-0.75,84.475,1,Kompeten,60200125039,C,UNIFIED
1.0,83.2,64.8,85.2,1.0,0.8,1.0,21.929330941812964,8.704022058795578,33.31906361229259,1.96468827043885,66.0,90.0,0.0,87.0,82.5,88.0,-5.5,35.5,3.6666666666666714,76.5,75.5,87.0,-5.5,35.5,3.6666666666666714,83.3,1,Kompeten,60200125040,C,UNIFIED
1.0,79.4,79.4,84.2,1.0,1.0,1.0,8.037412518964047,9.414881836751857,9.414881836751857,1.0770329614269007,66.0,88.0,66.0,88.0,82.5,85.5,2.3333333333333286,2.3333333333333286,0.75,77.0,77.0,84.5,2.3333333333333286,2.3333333333333286,0.75,85.75,0,Belum Kompeten,60200125046,C,UNIFIED
0.6,75.2,51.2,75.7,1.0,0.6,1.0,29.598123063614842,17.83704011320264,41.85403206382869,12.886426967938009,40.0,89.0,0.0,89.0,50.0,83.5,-18.0,-58.0,-9.666666666666671,62.0,42.0,82.75,-18.0,-58.0,-9.666666666666671,65.525,0,Belum Kompeten,60200125059,C,UNIFIED
1.0,75.7,80.0,80.6,1.0,1.0,1.0,7.635152621628173,8.715503427800371,5.727128425310541,7.2,64.0,85.0,69.0,85.0,66.5,86.5,4.083333333333329,-2.5,10.583333333333329,74.5,77.0,84.0,4.083333333333329,-2.5,10.583333333333329,84.07499999999999,1,Kompeten,60200125060,C,UNIFIED
0.9,86.6,65.6,85.7,1.0,0.8,1.0,21.877537948011124,1.8547236990991405,33.86207317929604,1.96468827043885,85.0,90.0,0.0,90.0,83.5,89.0,-3.1666666666666714,-38.166666666666664,-1.3333333333333286,85.5,33.0,84.5,-3.1666666666666714,-38.166666666666664,-1.3333333333333286,81.975,1,Kompeten,60200125062,C,UNIFIED
1.0,87.8,87.8,85.05,1.0,1.0,1.0,2.267279328965788,2.039607805437114,2.039607805437114,1.4352700094407322,85.0,90.0,85.0,90.0,82.5,86.75,0.5,0.5,0.0833333333333286,87.0,87.0,84.25,0.5,0.5,0.0833333333333286,90.1625,1,Kompeten,60200125083,C,UNIFIED
0.6,72.3,47.2,84.0,1.0,0.6,1.0,28.96472950944917,17.151093259614676,38.876213807417,2.073644135332772,40.0,86.5,0.0,86.0,81.0,87.0,-9.916666666666671,-51.33333333333333,0.0,62.5,0.0,83.5,-9.916666666666671,-51.33333333333333,0.0,65.875,0,Belum Kompeten,60200125084,C,UNIFIED
0.8,86.4,86.4,85.1,1.0,1.0,1.0,2.341414577178126,2.6532998322843198,2.6532998322843198,1.1135528725660044,82.0,90.0,82.0,90.0,83.0,86.0,-2.6666666666666714,-2.6666666666666714,-0.6666666666666714,87.0,87.0,84.5,-2.6666666666666714,-2.6666666666666714,-0.6666666666666714,84.475,0,Belum Kompeten,60200125085,C,UNIFIED
1.0,81.2,82.4,79.74,1.0,1.0,1.0,5.0806648733758815,3.6551333764994136,4.586937976471886,6.284138763585668,75.0,86.0,75.0,88.0,67.5,84.5,-3.0,-1.0,7.066666666666663,82.5,85.5,81.6,-3.0,-1.0,7.066666666666663,85.83500000000001,0,Belum Kompeten,60200125086,C,UNIFIED
1.0,85.8,85.8,85.0,1.0,1.0,1.0,1.5965240019770728,1.16619037896906,1.16619037896906,2.1213203435596424,85.0,88.0,85.0,88.0,82.0,88.5,-1.1666666666666714,-1.1666666666666714,0.4166666666666714,85.5,85.5,83.5,-1.1666666666666714,-1.1666666666666714,0.4166666666666714,89.15,1,Kompeten,60200125087,C,UNIFIED
1.0,85.4,85.4,85.4,1.0,1.0,1.0,1.572683481611393,1.624807680927192,1.624807680927192,1.4628738838327793,83.0,88.0,83.0,88.0,83.0,87.5,-1.8333333333333286,-1.8333333333333286,-0.5833333333333286,84.5,84.5,84.0,-1.8333333333333286,-1.8333333333333286,-0.5833333333333286,89.05000000000001,1,Kompeten,60200125105,C,UNIFIED
1.0,86.2,86.2,84.7,1.0,1.0,1.0,1.9731531449264987,1.9390719429665317,1.9390719429665317,1.630950643030009,85.0,90.0,85.0,90.0,82.5,87.0,1.1666666666666714,1.1666666666666714,1.1666666666666714,85.0,85.0,84.25,1.1666666666666714,1.1666666666666714,1.1666666666666714,89.275,0,Belum Kompeten,60200125107,C,UNIFIED
0.6,64.6,64.6,82.9,0.8,0.8,1.0,28.131714013428567,32.720635690646354,32.720635690646354,3.1048349392520045,0.0,88.0,0.0,88.0,78.0,87.0,-25.666666666666664,-25.666666666666664,5.666666666666671,44.0,44.0,84.25,-25.666666666666664,-25.666666666666664,5.666666666666671,68.025,0,Belum Kompeten,60200125131,C,UNIFIED
0.6,84.2,67.8,81.3,1.0,0.8,1.0,21.350930242549673,2.4,33.93758977888677,7.5405570086035425,81.0,87.0,0.0,87.0,66.5,87.5,-1.3333333333333286,-28.666666666666664,9.666666666666671,84.0,43.0,85.25,-1.3333333333333286,-28.666666666666664,9.666666666666671,73.325,1,Kompeten,60200125132,C,UNIFIED
0.8,81.6,81.6,83.7,1.0,1.0,1.0,3.902136167109839,4.409081537009721,4.409081537009721,1.96468827043885,75.0,87.0,75.0,87.0,80.5,86.0,2.6666666666666714,2.6666666666666714,3.6666666666666714,86.5,86.5,85.25,2.6666666666666714,2.6666666666666714,3.6666666666666714,81.725,1,Kompeten,60200125133,C,UNIFIED
1.0,84.8,84.6,80.4,1.0,1.0,1.0,4.795368135561185,3.3105890714493698,3.4409301068170506,5.817215828899594,80.0,90.0,80.0,90.0,69.0,85.5,-4.5,-4.833333333333329,-3.5,84.5,84.0,84.0,-4.5,-4.833333333333329,-3.5,87.44999999999999,0,Belum Kompeten,60200125137,C,UNIFIED
1.0,85.8,85.8,80.0,1.0,1.0,1.0,5.330624311987814,1.4696938456699067,1.4696938456699067,7.648529270389178,83.0,87.0,83.0,87.0,65.0,86.0,2.1666666666666714,2.1666666666666714,-3.75,86.5,86.5,74.75,2.1666666666666714,2.1666666666666714,-3.75,87.9,1,Kompeten,60200125156,C,UNIFIED
