Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
1.0,83.16666666666667,83.16666666666667,83.42857142857143,1.0,1.0,1.0,1,Kompeten,60200125117,A,UNIFIED
0.5,0.0,0.0,9.285714285714286,0.0,0.0,0.14285714285714285,0,Belum Kompeten,60200125118,A,UNIFIED
0.75,57.166666666666664,57.166666666666664,42.42857142857143,0.6666666666666666,0.6666666666666666,0.5714285714285714,1,Kompeten,60200125119,A,UNIFIED
0.875,84.83333333333333,70.33333333333333,82.64285714285714,1.0,0.8333333333333334,1.0,1,Kompeten,60200125120,A,UNIFIED
0.875,70.83333333333333,70.83333333333333,54.0,0.8333333333333334,0.8333333333333334,0.7142857142857143,1,Kompeten,60200125121,A,UNIFIED
1.0,82.0,81.16666666666667,82.92857142857143,1.0,1.0,1.0,1,Kompeten,60200125122,A,UNIFIED
0.9375,74.66666666666667,68.0,81.28571428571429,1.0,0.8333333333333334,1.0,0,Belum Kompeten,60200125147,A,UNIFIED
1.0,84.83333333333333,84.83333333333333,83.14285714285714,1.0,1.0,1.0,1,Kompeten,60200125151,A,UNIFIED
0.75,55.5,55.5,34.07142857142857,0.6666666666666666,0.6666666666666666,0.42857142857142855,0,Belum Kompeten,60200125152,A,UNIFIED
1.0,83.33333333333333,83.33333333333333,89.57142857142857,1.0,1.0,1.0,1,Kompeten,60200125154,A,UNIFIED
0.5,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,0,Belum Kompeten,60200125002,B,UNIFIED
0.5,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,0,Belum Kompeten,60200125008,B,UNIFIED
1.0,89.0,89.0,60.857142857142854,1.0,1.0,1.0,1,Kompeten,60200125009,B,UNIFIED
1.0,91.5,91.5,81.42857142857143,1.0,1.0,1.0,1,Kompeten,60200125019,B,UNIFIED
1.0,93.33333333333333,93.33333333333333,82.21428571428571,1.0,1.0,1.0,1,Kompeten,60200125020,B,UNIFIED
1.0,91.83333333333333,91.83333333333333,86.78571428571429,1.0,1.0,1.0,1,Kompeten,60200125021,B,UNIFIED
1.0,77.66666666666667,77.66666666666667,55.214285714285715,0.8333333333333334,0.8333333333333334,1.0,1,Kompeten,60200125035,B,UNIFIED
1.0,93.66666666666667,93.66666666666667,52.42857142857143,1.0,1.0,1.0,0,Belum Kompeten,60200125036,B,UNIFIED
0.875,80.0,80.0,49.142857142857146,0.8333333333333334,0.8333333333333334,1.0,1,Kompeten,60200125048,B,UNIFIED
0.5,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,1,Kompeten,60200125054,B,UNIFIED
1.0,90.33333333333333,90.33333333333333,61.42857142857143,1.0,1.0,1.0,1,Kompeten,60200125055,B,UNIFIED
1.0,89.0,89.0,67.14285714285714,1.0,1.0,1.0,1,Kompeten,60200125056,B,UNIFIED
1.0,89.83333333333333,89.83333333333333,35.642857142857146,1.0,1.0,0.7142857142857143,1,Kompeten,60200125057,B,UNIFIED
0.875,90.33333333333333,90.33333333333333,81.85714285714286,1.0,1.0,1.0,1,Kompeten,60200125058,B,UNIFIED
1.0,93.66666666666667,93.66666666666667,67.35714285714286,1.0,1.0,0.8571428571428571,1,Kompeten,60200125072,B,UNIFIED
0.625,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,1,Kompeten,60200125079,B,UNIFIED
0.5,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,0,Belum Kompeten,60200125080,B,UNIFIED
0.625,16.666666666666668,16.666666666666668,11.428571428571429,0.16666666666666666,0.16666666666666666,0.14285714285714285,0,Belum Kompeten,60200125081,B,UNIFIED
0.75,33.333333333333336,33.333333333333336,55.357142857142854,0.3333333333333333,0.3333333333333333,1.0,1,Kompeten,60200125094,B,UNIFIED
1.0,80.0,80.0,86.14285714285714,0.8333333333333334,0.8333333333333334,1.0,1,Kompeten,60200125096,B,UNIFIED
0.625,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,0,Belum Kompeten,60200125102,B,UNIFIED
1.0,78.33333333333333,78.33333333333333,81.28571428571429,0.8333333333333334,0.8333333333333334,1.0,1,Kompeten,60200125103,B,UNIFIED
1.0,88.83333333333333,88.83333333333333,87.92857142857143,1.0,1.0,1.0,1,Kompeten,60200125104,B,UNIFIED
1.0,91.16666666666667,91.16666666666667,80.64285714285714,1.0,1.0,1.0,1,Kompeten,60200125113,B,UNIFIED
0.875,91.66666666666667,91.66666666666667,59.714285714285715,1.0,1.0,1.0,1,Kompeten,60200125115,B,UNIFIED
1.0,92.33333333333333,92.33333333333333,82.0,1.0,1.0,1.0,1,Kompeten,60200125123,B,UNIFIED
0.625,29.166666666666668,29.166666666666668,0.0,0.3333333333333333,0.3333333333333333,0.0,1,Kompeten,60200125124,B,UNIFIED
0.75,64.0,64.0,61.92857142857143,0.6666666666666666,0.6666666666666666,1.0,0,Belum Kompeten,60200125125,B,UNIFIED
1.0,94.0,94.0,54.142857142857146,1.0,1.0,1.0,1,Kompeten,60200125126,B,UNIFIED
0.875,60.0,60.0,36.57142857142857,0.6666666666666666,0.6666666666666666,0.42857142857142855,0,Belum Kompeten,60200125127,B,UNIFIED
1.0,93.33333333333333,93.33333333333333,48.142857142857146,1.0,1.0,1.0,1,Kompeten,60200125128,B,UNIFIED
1.0,91.33333333333333,91.33333333333333,49.357142857142854,1.0,1.0,0.8571428571428571,1,Kompeten,60200125129,B,UNIFIED
0.625,30.0,30.0,11.857142857142858,0.3333333333333333,0.3333333333333333,0.14285714285714285,0,Belum Kompeten,60200125153,B,UNIFIED
1.0,92.66666666666667,92.66666666666667,55.714285714285715,1.0,1.0,1.0,1,Kompeten,60200125155,B,UNIFIED
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Belum Kompeten,60200125003,C,UNIFIED
1.0,83.0,83.0,87.5,1.0,1.0,1.0,1,Kompeten,60200125010,C,UNIFIED
1.0,85.0,70.66666666666667,85.57142857142857,1.0,0.8333333333333334,1.0,1,Kompeten,60200125011,C,UNIFIED
1.0,83.0,83.0,84.39285714285714,1.0,1.0,1.0,1,Kompeten,60200125022,C,UNIFIED
1.0,85.16666666666667,85.16666666666667,84.57142857142857,1.0,1.0,1.0,0,Belum Kompeten,60200125023,C,UNIFIED
1.0,85.83333333333333,82.66666666666667,84.78571428571429,1.0,1.0,1.0,1,Kompeten,60200125024,C,UNIFIED
0.75,82.33333333333333,54.666666666666664,76.21428571428571,1.0,0.6666666666666666,1.0,0,Belum Kompeten,60200125038,C,UNIFIED
0.875,86.66666666666667,86.66666666666667,84.57142857142857,1.0,1.0,1.0,1,Kompeten,60200125039,C,UNIFIED
1.0,83.66666666666667,68.33333333333333,85.0,1.0,0.8333333333333334,1.0,1,Kompeten,60200125040,C,UNIFIED
0.875,80.33333333333333,66.16666666666667,82.14285714285714,1.0,0.8333333333333334,1.0,0,Belum Kompeten,60200125046,C,UNIFIED
0.75,77.0,57.0,72.64285714285714,1.0,0.6666666666666666,1.0,0,Belum Kompeten,60200125059,C,UNIFIED
1.0,77.25,80.83333333333333,81.85714285714286,1.0,1.0,1.0,1,Kompeten,60200125060,C,UNIFIED
0.25,27.666666666666668,27.666666666666668,21.428571428571427,0.3333333333333333,0.3333333333333333,0.2857142857142857,0,Belum Kompeten,60200125061,C,UNIFIED
0.9375,86.33333333333333,68.83333333333333,85.64285714285714,1.0,0.8333333333333334,1.0,1,Kompeten,60200125062,C,UNIFIED
0.5,70.66666666666667,56.833333333333336,21.071428571428573,0.8333333333333334,0.6666666666666666,0.2857142857142857,0,Belum Kompeten,60200125063,C,UNIFIED
0.375,68.5,28.0,52.142857142857146,1.0,0.3333333333333333,1.0,0,Belum Kompeten,60200125073,C,UNIFIED
1.0,87.33333333333333,87.33333333333333,85.25,1.0,1.0,1.0,1,Kompeten,60200125083,C,UNIFIED
0.625,66.91666666666667,39.333333333333336,82.14285714285714,1.0,0.5,1.0,0,Belum Kompeten,60200125084,C,UNIFIED
0.875,86.5,86.5,86.35714285714286,1.0,1.0,1.0,0,Belum Kompeten,60200125085,C,UNIFIED
0.875,81.66666666666667,82.66666666666667,81.24285714285715,1.0,1.0,1.0,0,Belum Kompeten,60200125086,C,UNIFIED
1.0,85.83333333333333,85.83333333333333,85.07142857142857,1.0,1.0,1.0,1,Kompeten,60200125087,C,UNIFIED
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Belum Kompeten,60200125088,C,UNIFIED
1.0,85.5,85.5,85.5,1.0,1.0,1.0,1,Kompeten,60200125105,C,UNIFIED
0.25,76.5,14.166666666666666,71.21428571428571,1.0,0.16666666666666666,1.0,0,Belum Kompeten,60200125106,C,UNIFIED
1.0,86.16666666666667,86.16666666666667,84.71428571428571,1.0,1.0,1.0,0,Belum Kompeten,60200125107,C,UNIFIED
0.375,28.5,28.5,15.142857142857142,0.3333333333333333,0.3333333333333333,0.2857142857142857,0,Belum Kompeten,60200125130,C,UNIFIED
0.625,67.16666666666667,67.16666666666667,68.5,0.8333333333333334,0.8333333333333334,0.8571428571428571,0,Belum Kompeten,60200125131,C,UNIFIED
0.75,84.5,70.83333333333333,83.71428571428571,1.0,0.8333333333333334,1.0,1,Kompeten,60200125132,C,UNIFIED
0.75,82.0,82.0,82.0,1.0,1.0,1.0,1,Kompeten,60200125133,C,UNIFIED
0.375,76.75,28.75,78.28571428571429,1.0,0.3333333333333333,1.0,1,Kompeten,60200125134,C,UNIFIED
0.25,55.0,28.333333333333332,49.714285714285715,1.0,0.3333333333333333,0.8571428571428571,0,Belum Kompeten,60200125135,C,UNIFIED
0.125,13.333333333333334,13.333333333333334,9.285714285714286,0.16666666666666666,0.16666666666666666,0.14285714285714285,0,Belum Kompeten,60200125136,C,UNIFIED
1.0,85.0,84.83333333333333,81.78571428571429,1.0,1.0,1.0,0,Belum Kompeten,60200125137,C,UNIFIED
0.8125,78.16666666666667,71.5,75.71428571428571,1.0,0.8333333333333334,1.0,1,Kompeten,60200125156,C,UNIFIED
0.625,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,0,Belum Kompeten,60200123102,D,UNIFIED
1.0,93.66666666666667,93.66666666666667,55.285714285714285,1.0,1.0,0.8571428571428571,0,Belum Kompeten,60200125004,D,UNIFIED
0.75,30.0,30.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0,Belum Kompeten,60200125012,D,UNIFIED
1.0,77.0,77.0,55.214285714285715,0.8333333333333334,0.8333333333333334,1.0,0,Belum Kompeten,60200125013,D,UNIFIED
0.625,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,1,Kompeten,60200125025,D,UNIFIED
1.0,94.66666666666667,94.66666666666667,65.64285714285714,1.0,1.0,1.0,0,Belum Kompeten,60200125026,D,UNIFIED
1.0,77.83333333333333,77.83333333333333,61.57142857142857,0.8333333333333334,0.8333333333333334,1.0,0,Belum Kompeten,60200125027,D,UNIFIED
1.0,93.66666666666667,93.66666666666667,55.5,1.0,1.0,0.8571428571428571,0,Belum Kompeten,60200125030,D,UNIFIED
1.0,91.83333333333333,91.83333333333333,54.07142857142857,1.0,1.0,1.0,0,Belum Kompeten,60200125041,D,UNIFIED
0.625,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,0,Belum Kompeten,60200125043,D,UNIFIED
0.625,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,0,Belum Kompeten,60200125052,D,UNIFIED
1.0,94.16666666666667,94.16666666666667,61.07142857142857,1.0,1.0,1.0,0,Belum Kompeten,60200125064,D,UNIFIED
0.625,16.666666666666668,16.666666666666668,6.5,0.16666666666666666,0.16666666666666666,0.14285714285714285,0,Belum Kompeten,60200125065,D,UNIFIED
1.0,93.83333333333333,93.83333333333333,61.214285714285715,1.0,1.0,1.0,0,Belum Kompeten,60200125066,D,UNIFIED
1.0,90.83333333333333,90.83333333333333,80.57142857142857,1.0,1.0,1.0,0,Belum Kompeten,60200125067,D,UNIFIED
1.0,93.33333333333333,93.33333333333333,49.0,1.0,1.0,1.0,0,Belum Kompeten,60200125068,D,UNIFIED
1.0,77.0,77.0,54.0,0.8333333333333334,0.8333333333333334,1.0,0,Belum Kompeten,60200125071,D,UNIFIED
1.0,94.66666666666667,94.66666666666667,47.57142857142857,1.0,1.0,0.8571428571428571,0,Belum Kompeten,60200125076,D,UNIFIED
1.0,94.5,94.5,61.0,1.0,1.0,1.0,0,Belum Kompeten,60200125082,D,UNIFIED
1.0,77.66666666666667,77.66666666666667,61.714285714285715,0.8333333333333334,0.8333333333333334,1.0,0,Belum Kompeten,60200125089,D,UNIFIED
1.0,94.5,94.5,61.0,1.0,1.0,1.0,0,Belum Kompeten,60200125090,D,UNIFIED
0.625,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,0,Belum Kompeten,60200125092,D,UNIFIED
1.0,91.0,91.0,61.5,1.0,1.0,1.0,0,Belum Kompeten,60200125093,D,UNIFIED
0.75,33.333333333333336,33.333333333333336,6.5,0.3333333333333333,0.3333333333333333,0.14285714285714285,0,Belum Kompeten,60200125097,D,UNIFIED
1.0,94.16666666666667,94.16666666666667,68.28571428571429,1.0,1.0,1.0,0,Belum Kompeten,60200125108,D,UNIFIED
0.875,76.66666666666667,76.66666666666667,61.714285714285715,0.8333333333333334,0.8333333333333334,1.0,0,Belum Kompeten,60200125109,D,UNIFIED
1.0,94.5,94.5,67.07142857142857,1.0,1.0,1.0,0,Belum Kompeten,60200125110,D,UNIFIED
1.0,89.5,89.5,12.142857142857142,1.0,1.0,0.2857142857142857,0,Belum Kompeten,60200125138,D,UNIFIED
1.0,91.33333333333333,91.33333333333333,60.0,1.0,1.0,1.0,0,Belum Kompeten,60200125139,D,UNIFIED
1.0,94.16666666666667,94.16666666666667,61.42857142857143,1.0,1.0,1.0,0,Belum Kompeten,60200125140,D,UNIFIED
1.0,92.0,92.0,62.0,1.0,1.0,1.0,0,Belum Kompeten,60200125141,D,UNIFIED
0.625,16.666666666666668,16.666666666666668,0.0,0.16666666666666666,0.16666666666666666,0.0,0,Belum Kompeten,60200125142,D,UNIFIED
1.0,90.66666666666667,90.66666666666667,49.5,1.0,1.0,0.8571428571428571,0,Belum Kompeten,60200125143,D,UNIFIED
1.0,94.83333333333333,94.83333333333333,56.142857142857146,1.0,1.0,1.0,0,Belum Kompeten,60200125144,D,UNIFIED
1.0,89.83333333333333,89.83333333333333,49.857142857142854,1.0,1.0,0.5714285714285714,0,Belum Kompeten,60200125005,E,UNIFIED
0.875,66.66666666666667,66.66666666666667,5.785714285714286,0.6666666666666666,0.6666666666666666,0.14285714285714285,1,Kompeten,60200125014,E,UNIFIED
1.0,91.16666666666667,91.16666666666667,49.785714285714285,1.0,1.0,0.5714285714285714,1,Kompeten,60200125015,E,UNIFIED
0.875,93.33333333333333,93.33333333333333,82.85714285714286,1.0,1.0,1.0,1,Kompeten,60200125028,E,UNIFIED
1.0,91.16666666666667,91.16666666666667,62.42857142857143,1.0,1.0,0.7142857142857143,1,Kompeten,60200125029,E,UNIFIED
0.625,30.0,30.0,5.785714285714286,0.3333333333333333,0.3333333333333333,0.14285714285714285,1,Kompeten,60200125037,E,UNIFIED
1.0,80.0,80.0,36.785714285714285,0.8333333333333334,0.8333333333333334,0.7142857142857143,1,Kompeten,60200125042,E,UNIFIED
0.5,16.666666666666668,16.666666666666668,6.0,0.16666666666666666,0.16666666666666666,0.14285714285714285,0,Belum Kompeten,60200125044,E,UNIFIED
1.0,91.66666666666667,91.66666666666667,37.0,1.0,1.0,0.42857142857142855,1,Kompeten,60200125045,E,UNIFIED
0.875,90.83333333333333,90.83333333333333,24.5,1.0,1.0,0.5714285714285714,1,Kompeten,60200125069,E,UNIFIED
0.875,93.16666666666667,93.16666666666667,49.857142857142854,1.0,1.0,0.5714285714285714,1,Kompeten,60200125070,E,UNIFIED
1.0,91.16666666666667,91.16666666666667,48.714285714285715,1.0,1.0,1.0,1,Kompeten,60200125091,E,UNIFIED
0.75,83.16666666666667,83.16666666666667,36.214285714285715,1.0,1.0,0.7142857142857143,0,Belum Kompeten,60200125095,E,UNIFIED
1.0,92.5,92.5,47.07142857142857,1.0,1.0,0.8571428571428571,0,Belum Kompeten,60200125098,E,UNIFIED
0.875,88.33333333333333,88.33333333333333,35.357142857142854,1.0,1.0,0.7142857142857143,0,Belum Kompeten,60200125111,E,UNIFIED
1.0,91.66666666666667,91.66666666666667,47.57142857142857,1.0,1.0,1.0,0,Belum Kompeten,60200125112,E,UNIFIED
1.0,91.66666666666667,91.66666666666667,78.14285714285714,1.0,1.0,1.0,0,Belum Kompeten,60200125145,E,UNIFIED
0.75,54.5,54.5,29.357142857142858,0.6666666666666666,0.6666666666666666,0.7142857142857143,0,Belum Kompeten,60200125146,E,UNIFIED
1.0,90.83333333333333,90.83333333333333,24.785714285714285,1.0,1.0,0.2857142857142857,1,Kompeten,60200125148,E,UNIFIED
1.0,89.0,89.0,59.92857142857143,1.0,1.0,1.0,0,Belum Kompeten,60200125149,E,UNIFIED
0.875,89.33333333333333,89.33333333333333,55.0,1.0,1.0,1.0,1,Kompeten,60200125150,E,UNIFIED
